fuel category,year,month,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,quarter,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),datetime
Other Renewables,2009,11,54422,4394.0,403.236,4394.0,53.8796,-166.5532,4,0.0,0.0,369008.12,369008.12,2009-11-01
Other Renewables,2009,12,54422,5102.0,468.539,5102.0,53.8796,-166.5532,4,0.0,0.0,428465.96,428465.96,2009-12-01
Other Renewables,2010,1,54422,3940.0,386.348,3940.0,53.8796,-166.5532,1,0.0,0.0,330881.2,330881.2,2010-01-01
Other Renewables,2010,2,54422,2756.0,270.406,2756.0,53.8796,-166.5532,1,0.0,0.0,231448.88,231448.88,2010-02-01
Other Renewables,2010,3,54422,3857.0,378.221,3857.0,53.8796,-166.5532,1,0.0,0.0,323910.86,323910.86,2010-03-01
Other Renewables,2010,4,54422,5628.0,551.945,5628.0,53.8796,-166.5532,2,0.0,0.0,472639.44,472639.44,2010-04-01
Other Renewables,2010,5,54422,7404.0,726.258,7404.0,53.8796,-166.5532,2,0.0,0.0,621787.92,621787.92,2010-05-01
Other Renewables,2010,6,54422,6635.0,651.04,6635.0,53.8796,-166.5532,2,0.0,0.0,557207.3,557207.3,2010-06-01
Other Renewables,2010,7,54422,4781.0,469.2,4781.0,53.8796,-166.5532,3,0.0,0.0,401508.38,401508.38,2010-07-01
Other Renewables,2010,8,54422,7681.0,753.63,7681.0,53.8796,-166.5532,3,0.0,0.0,645050.38,645050.38,2010-08-01
Other Renewables,2010,9,54422,6065.0,594.699,6065.0,53.8796,-166.5532,3,0.0,0.0,509338.7,509338.7,2010-09-01
Other Renewables,2010,10,54422,7056.0,692.096,7056.0,53.8796,-166.5532,4,0.0,0.0,592562.88,592562.88,2010-10-01
Other Renewables,2010,11,54422,3940.0,386.603,3940.0,53.8796,-166.5532,4,0.0,0.0,330881.2,330881.2,2010-11-01
Other Renewables,2010,12,54422,4527.0,443.933,4527.0,53.8796,-166.5532,4,0.0,0.0,380177.46,380177.46,2010-12-01
Other Renewables,2011,1,54422,2448.0,191.815,2448.0,53.8796,-166.5532,1,0.0,0.0,205583.04,205583.04,2011-01-01
Other Renewables,2011,2,54422,3708.0,290.713,3708.0,53.8796,-166.5532,1,0.0,0.0,311397.84,311397.84,2011-02-01
