fuel category,year,month,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,quarter,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),datetime
Solar,2011,12,529001,34392.0,3539.651,34392.0,421.340228,-723.994653,4,0.0,0.0,0.0,0.0,2011-12-01
Solar,2012,1,644315,40697.0,4276.65,40697.0,504.19672,-869.450184,1,0.0,0.0,0.0,0.0,2012-01-01
Solar,2012,2,644315,48908.0,5139.41,48908.0,504.19672,-869.450184,1,0.0,0.0,0.0,0.0,2012-02-01
Solar,2012,3,702525,63238.0,6645.545,63238.0,546.807553,-941.924351,1,0.0,0.0,0.0,0.0,2012-03-01
Solar,2012,4,761059,83026.0,8724.854,83026.0,589.443942,-1013.343795,2,0.0,0.0,0.0,0.0,2012-04-01
Solar,2012,5,761059,79770.0,8382.647,79770.0,589.443942,-1013.343795,2,0.0,0.0,0.0,0.0,2012-05-01
Solar,2012,6,993052,98662.0,10368.054,98662.0,757.583109,-1300.033795,2,0.0,0.0,0.0,0.0,2012-06-01
Solar,2012,7,1109593,100691.0,10581.19,100691.0,841.04422,-1441.819906,3,0.0,0.0,0.0,0.0,2012-07-01
Solar,2012,8,1109593,97481.0,10244.119,97481.0,841.04422,-1441.819906,3,0.0,0.0,0.0,0.0,2012-08-01
Solar,2012,9,1109593,89104.0,9363.486,89104.0,841.04422,-1441.819906,3,0.0,0.0,0.0,0.0,2012-09-01
Solar,2012,10,1167583,72835.0,7654.153,72835.0,883.310331,-1513.515739,4,0.0,0.0,0.0,0.0,2012-10-01
Solar,2012,11,1167583,62963.0,6616.615,62963.0,883.310331,-1513.515739,4,0.0,0.0,0.0,0.0,2012-11-01
Solar,2012,12,1515819,47504.0,4991.977,47504.0,1139.134775,-1944.213794,4,0.0,0.0,0.0,0.0,2012-12-01
Solar,2013,1,2518869,69790.0,7314.461,69790.0,1840.36113,-3189.522679,1,0.0,0.0,0.0,0.0,2013-01-01
Solar,2013,2,2518869,82858.0,8684.448,82858.0,1840.36113,-3189.522679,1,0.0,0.0,0.0,0.0,2013-02-01
Solar,2013,3,2696061,127119.0,13323.865,127119.0,1966.580574,-3405.807679,1,0.0,0.0,0.0,0.0,2013-03-01
Solar,2013,4,2696061,156158.0,16367.426,156158.0,1966.580574,-3405.807679,2,0.0,0.0,0.0,0.0,2013-04-01
Solar,2013,5,2754275,156703.0,16424.145,156703.0,2008.230018,-3477.517679,2,0.0,0.0,0.0,0.0,2013-05-01
Solar,2013,6,2812861,172624.0,18093.146,172624.0,2050.281129,-3548.473512,2,0.0,0.0,0.0,0.0,2013-06-01
Solar,2013,7,2989279,167135.0,17517.136,167135.0,2177.43474,-3762.98379,3,0.0,0.0,0.0,0.0,2013-07-01
Solar,2013,8,3106799,174122.0,18250.111,174122.0,2261.783351,-3907.136846,3,0.0,0.0,0.0,0.0,2013-08-01
Solar,2013,9,3224558,189092.0,19819.162,189092.0,2350.833351,-4053.320179,3,0.0,0.0,0.0,0.0,2013-09-01
Solar,2013,10,3577588,253111.0,26528.606,253111.0,2601.635891,-4486.136557,4,0.0,0.0,0.0,0.0,2013-10-01
Solar,2013,11,3696007,199801.0,20941.412,199801.0,2686.157836,-4629.247112,4,0.0,0.0,0.0,0.0,2013-11-01
Solar,2013,12,4519852,195659.0,20507.412,195659.0,3274.997282,-5633.819056,4,0.0,0.0,0.0,0.0,2013-12-01
Solar,2014,1,5222526,144235.0,15163.846,144235.0,3740.744523,-6427.536826,1,0.0,0.0,0.0,0.0,2014-01-01
