nerc,fuel category,year,month,active capacity,datetime
ASCC,Natural Gas,2011,8,894.7,2011-08-01
ASCC,Natural Gas,2011,9,894.7,2011-09-01
ASCC,Natural Gas,2011,10,894.7,2011-10-01
ASCC,Natural Gas,2011,11,894.7,2011-11-01
ASCC,Natural Gas,2011,12,894.7,2011-12-01
ASCC,Natural Gas,2012,1,894.7,2012-01-01
ASCC,Natural Gas,2012,2,893.5,2012-02-01
ASCC,Natural Gas,2012,3,893.5,2012-03-01
ASCC,Natural Gas,2012,4,893.5,2012-04-01
ASCC,Natural Gas,2012,5,893.5,2012-05-01
ASCC,Natural Gas,2012,6,893.5,2012-06-01
ASCC,Natural Gas,2012,7,893.5,2012-07-01
ASCC,Natural Gas,2012,8,893.5,2012-08-01
ASCC,Natural Gas,2012,9,893.5,2012-09-01
ASCC,Natural Gas,2012,10,893.5,2012-10-01
ASCC,Natural Gas,2012,11,893.5,2012-11-01
ASCC,Natural Gas,2012,12,893.5,2012-12-01
ASCC,Natural Gas,2013,1,1063.2,2013-01-01
ASCC,Natural Gas,2013,2,1063.2,2013-02-01
ASCC,Natural Gas,2013,3,1063.2,2013-03-01
ASCC,Natural Gas,2013,4,1063.8,2013-04-01
ASCC,Natural Gas,2013,5,1063.8,2013-05-01
ASCC,Natural Gas,2013,6,1063.8,2013-06-01
ASCC,Natural Gas,2013,7,1103.8,2013-07-01
ASCC,Natural Gas,2013,8,1103.8,2013-08-01
ASCC,Natural Gas,2013,9,1103.8,2013-09-01
ASCC,Natural Gas,2013,10,1103.8,2013-10-01
ASCC,Natural Gas,2013,11,1103.8,2013-11-01
ASCC,Natural Gas,2013,12,1103.8,2013-12-01
ASCC,Natural Gas,2014,1,1103.8,2014-01-01
ASCC,Natural Gas,2014,2,1103.8,2014-02-01
ASCC,Natural Gas,2014,3,1103.8,2014-03-01
ASCC,Natural Gas,2014,4,1147.8,2014-04-01
ASCC,Natural Gas,2014,5,1147.8,2014-05-01
ASCC,Natural Gas,2014,6,1147.8,2014-06-01
ASCC,Natural Gas,2014,7,1147.8,2014-07-01
ASCC,Natural Gas,2014,8,1147.8,2014-08-01
ASCC,Natural Gas,2014,9,1147.8,2014-09-01
ASCC,Natural Gas,2014,10,1147.8,2014-10-01
ASCC,Natural Gas,2014,11,1165.8,2014-11-01
ASCC,Natural Gas,2014,12,1165.8,2014-12-01
ASCC,Natural Gas,2015,1,1165.8,2015-01-01
ASCC,Natural Gas,2015,2,1231.8,2015-02-01
ASCC,Natural Gas,2015,3,1231.8,2015-03-01
ASCC,Natural Gas,2015,4,1330.8,2015-04-01
ASCC,Natural Gas,2015,5,1286.8,2015-05-01
ASCC,Natural Gas,2015,6,1286.8,2015-06-01
ASCC,Natural Gas,2015,7,1286.8,2015-07-01
ASCC,Natural Gas,2015,8,1286.8,2015-08-01
ASCC,Natural Gas,2015,9,1270.1,2015-09-01
ASCC,Natural Gas,2015,10,1270.1,2015-10-01
ASCC,Natural Gas,2015,11,1270.1,2015-11-01
ASCC,Natural Gas,2015,12,1270.1,2015-12-01
ASCC,Natural Gas,2016,1,1270.1,2016-01-01
ASCC,Natural Gas,2016,2,1270.1,2016-02-01
ASCC,Natural Gas,2016,3,1270.1,2016-03-01
ASCC,Natural Gas,2016,4,1270.1,2016-04-01
ASCC,Natural Gas,2016,5,1270.1,2016-05-01
ASCC,Natural Gas,2016,6,1270.1,2016-06-01
ASCC,Natural Gas,2016,7,1270.1,2016-07-01
ASCC,Natural Gas,2016,8,1270.1,2016-08-01
ASCC,Natural Gas,2016,9,1270.1,2016-09-01
ASCC,Natural Gas,2016,10,1270.1,2016-10-01
ASCC,Natural Gas,2016,11,1270.1,2016-11-01
ASCC,Natural Gas,2016,12,1270.1,2016-12-01
ASCC,Natural Gas,2017,1,1174.3,2017-01-01
ASCC,Natural Gas,2017,2,1303.3,2017-02-01
ASCC,Natural Gas,2017,3,1303.3,2017-03-01
ASCC,Natural Gas,2017,4,1303.3,2017-04-01
ASCC,Natural Gas,2017,5,1303.3,2017-05-01
ASCC,Natural Gas,2017,6,1303.3,2017-06-01
ASCC,Natural Gas,2017,7,1303.3,2017-07-01
ASCC,Natural Gas,2017,8,1303.3,2017-08-01
ASCC,Natural Gas,2017,9,1303.3,2017-09-01
ASCC,Natural Gas,2017,10,1303.3,2017-10-01
ASCC,Natural Gas,2017,11,1303.3,2017-11-01
ASCC,Natural Gas,2017,12,1303.3,2017-12-01
ASCC,Nuclear,2001,1,0.0,2001-01-01
ASCC,Nuclear,2001,2,0.0,2001-02-01
ASCC,Nuclear,2001,3,0.0,2001-03-01
ASCC,Nuclear,2001,4,0.0,2001-04-01
ASCC,Nuclear,2001,5,0.0,2001-05-01
ASCC,Nuclear,2001,6,0.0,2001-06-01
ASCC,Nuclear,2001,7,0.0,2001-07-01
ASCC,Nuclear,2001,8,0.0,2001-08-01
ASCC,Nuclear,2001,9,0.0,2001-09-01
ASCC,Nuclear,2001,10,0.0,2001-10-01
ASCC,Nuclear,2001,11,0.0,2001-11-01
ASCC,Nuclear,2001,12,0.0,2001-12-01
ASCC,Nuclear,2002,1,0.0,2002-01-01
ASCC,Nuclear,2002,2,0.0,2002-02-01
ASCC,Nuclear,2002,3,0.0,2002-03-01
ASCC,Nuclear,2002,4,0.0,2002-04-01
ASCC,Nuclear,2002,5,0.0,2002-05-01
ASCC,Nuclear,2002,6,0.0,2002-06-01
ASCC,Nuclear,2002,7,0.0,2002-07-01
ASCC,Nuclear,2002,8,0.0,2002-08-01
ASCC,Nuclear,2002,9,0.0,2002-09-01
ASCC,Nuclear,2002,10,0.0,2002-10-01
ASCC,Nuclear,2002,11,0.0,2002-11-01
ASCC,Nuclear,2002,12,0.0,2002-12-01
ASCC,Nuclear,2003,1,0.0,2003-01-01
ASCC,Nuclear,2003,2,0.0,2003-02-01
ASCC,Nuclear,2003,3,0.0,2003-03-01
ASCC,Nuclear,2003,4,0.0,2003-04-01
ASCC,Nuclear,2003,5,0.0,2003-05-01
ASCC,Nuclear,2003,6,0.0,2003-06-01
ASCC,Nuclear,2003,7,0.0,2003-07-01
ASCC,Nuclear,2003,8,0.0,2003-08-01
ASCC,Nuclear,2003,9,0.0,2003-09-01
ASCC,Nuclear,2003,10,0.0,2003-10-01
ASCC,Nuclear,2003,11,0.0,2003-11-01
ASCC,Nuclear,2003,12,0.0,2003-12-01
ASCC,Nuclear,2004,1,0.0,2004-01-01
ASCC,Nuclear,2004,2,0.0,2004-02-01
ASCC,Nuclear,2004,3,0.0,2004-03-01
ASCC,Nuclear,2004,4,0.0,2004-04-01
ASCC,Nuclear,2004,5,0.0,2004-05-01
ASCC,Nuclear,2004,6,0.0,2004-06-01
ASCC,Nuclear,2004,7,0.0,2004-07-01
ASCC,Nuclear,2004,8,0.0,2004-08-01
ASCC,Nuclear,2004,9,0.0,2004-09-01
ASCC,Nuclear,2004,10,0.0,2004-10-01
ASCC,Nuclear,2004,11,0.0,2004-11-01
ASCC,Nuclear,2004,12,0.0,2004-12-01
ASCC,Nuclear,2005,1,0.0,2005-01-01
ASCC,Nuclear,2005,2,0.0,2005-02-01
ASCC,Nuclear,2005,3,0.0,2005-03-01
ASCC,Nuclear,2005,4,0.0,2005-04-01
ASCC,Nuclear,2005,5,0.0,2005-05-01
ASCC,Nuclear,2005,6,0.0,2005-06-01
ASCC,Nuclear,2005,7,0.0,2005-07-01
ASCC,Nuclear,2005,8,0.0,2005-08-01
ASCC,Nuclear,2005,9,0.0,2005-09-01
ASCC,Nuclear,2005,10,0.0,2005-10-01
ASCC,Nuclear,2005,11,0.0,2005-11-01
ASCC,Nuclear,2005,12,0.0,2005-12-01
ASCC,Nuclear,2006,1,0.0,2006-01-01
ASCC,Nuclear,2006,2,0.0,2006-02-01
ASCC,Nuclear,2006,3,0.0,2006-03-01
ASCC,Nuclear,2006,4,0.0,2006-04-01
ASCC,Nuclear,2006,5,0.0,2006-05-01
ASCC,Nuclear,2006,6,0.0,2006-06-01
ASCC,Nuclear,2006,7,0.0,2006-07-01
ASCC,Nuclear,2006,8,0.0,2006-08-01
ASCC,Nuclear,2006,9,0.0,2006-09-01
ASCC,Nuclear,2006,10,0.0,2006-10-01
ASCC,Nuclear,2006,11,0.0,2006-11-01
ASCC,Nuclear,2006,12,0.0,2006-12-01
ASCC,Nuclear,2007,1,0.0,2007-01-01
ASCC,Nuclear,2007,2,0.0,2007-02-01
ASCC,Nuclear,2007,3,0.0,2007-03-01
ASCC,Nuclear,2007,4,0.0,2007-04-01
ASCC,Nuclear,2007,5,0.0,2007-05-01
ASCC,Nuclear,2007,6,0.0,2007-06-01
ASCC,Nuclear,2007,7,0.0,2007-07-01
ASCC,Nuclear,2007,8,0.0,2007-08-01
ASCC,Nuclear,2007,9,0.0,2007-09-01
ASCC,Nuclear,2007,10,0.0,2007-10-01
ASCC,Nuclear,2007,11,0.0,2007-11-01
ASCC,Nuclear,2007,12,0.0,2007-12-01
ASCC,Nuclear,2008,1,0.0,2008-01-01
ASCC,Nuclear,2008,2,0.0,2008-02-01
ASCC,Nuclear,2008,3,0.0,2008-03-01
ASCC,Nuclear,2008,4,0.0,2008-04-01
ASCC,Nuclear,2008,5,0.0,2008-05-01
ASCC,Nuclear,2008,6,0.0,2008-06-01
ASCC,Nuclear,2008,7,0.0,2008-07-01
ASCC,Nuclear,2008,8,0.0,2008-08-01
ASCC,Nuclear,2008,9,0.0,2008-09-01
ASCC,Nuclear,2008,10,0.0,2008-10-01
ASCC,Nuclear,2008,11,0.0,2008-11-01
ASCC,Nuclear,2008,12,0.0,2008-12-01
ASCC,Nuclear,2009,1,0.0,2009-01-01
ASCC,Nuclear,2009,2,0.0,2009-02-01
ASCC,Nuclear,2009,3,0.0,2009-03-01
ASCC,Nuclear,2009,4,0.0,2009-04-01
ASCC,Nuclear,2009,5,0.0,2009-05-01
ASCC,Nuclear,2009,6,0.0,2009-06-01
ASCC,Nuclear,2009,7,0.0,2009-07-01
ASCC,Nuclear,2009,8,0.0,2009-08-01
ASCC,Nuclear,2009,9,0.0,2009-09-01
ASCC,Nuclear,2009,10,0.0,2009-10-01
ASCC,Nuclear,2009,11,0.0,2009-11-01
ASCC,Nuclear,2009,12,0.0,2009-12-01
ASCC,Nuclear,2010,1,0.0,2010-01-01
ASCC,Nuclear,2010,2,0.0,2010-02-01
ASCC,Nuclear,2010,3,0.0,2010-03-01
ASCC,Nuclear,2010,4,0.0,2010-04-01
ASCC,Nuclear,2010,5,0.0,2010-05-01
ASCC,Nuclear,2010,6,0.0,2010-06-01
ASCC,Nuclear,2010,7,0.0,2010-07-01
ASCC,Nuclear,2010,8,0.0,2010-08-01
ASCC,Nuclear,2010,9,0.0,2010-09-01
ASCC,Nuclear,2010,10,0.0,2010-10-01
ASCC,Nuclear,2010,11,0.0,2010-11-01
ASCC,Nuclear,2010,12,0.0,2010-12-01
ASCC,Nuclear,2011,1,0.0,2011-01-01
ASCC,Nuclear,2011,2,0.0,2011-02-01
ASCC,Nuclear,2011,3,0.0,2011-03-01
ASCC,Nuclear,2011,4,0.0,2011-04-01
ASCC,Nuclear,2011,5,0.0,2011-05-01
ASCC,Nuclear,2011,6,0.0,2011-06-01
ASCC,Nuclear,2011,7,0.0,2011-07-01
ASCC,Nuclear,2011,8,0.0,2011-08-01
ASCC,Nuclear,2011,9,0.0,2011-09-01
ASCC,Nuclear,2011,10,0.0,2011-10-01
ASCC,Nuclear,2011,11,0.0,2011-11-01
ASCC,Nuclear,2011,12,0.0,2011-12-01
ASCC,Nuclear,2012,1,0.0,2012-01-01
ASCC,Nuclear,2012,2,0.0,2012-02-01
ASCC,Nuclear,2012,3,0.0,2012-03-01
ASCC,Nuclear,2012,4,0.0,2012-04-01
ASCC,Nuclear,2012,5,0.0,2012-05-01
ASCC,Nuclear,2012,6,0.0,2012-06-01
ASCC,Nuclear,2012,7,0.0,2012-07-01
ASCC,Nuclear,2012,8,0.0,2012-08-01
ASCC,Nuclear,2012,9,0.0,2012-09-01
ASCC,Nuclear,2012,10,0.0,2012-10-01
ASCC,Nuclear,2012,11,0.0,2012-11-01
ASCC,Nuclear,2012,12,0.0,2012-12-01
ASCC,Nuclear,2013,1,0.0,2013-01-01
ASCC,Nuclear,2013,2,0.0,2013-02-01
ASCC,Nuclear,2013,3,0.0,2013-03-01
ASCC,Nuclear,2013,4,0.0,2013-04-01
ASCC,Nuclear,2013,5,0.0,2013-05-01
ASCC,Nuclear,2013,6,0.0,2013-06-01
ASCC,Nuclear,2013,7,0.0,2013-07-01
ASCC,Nuclear,2013,8,0.0,2013-08-01
ASCC,Nuclear,2013,9,0.0,2013-09-01
ASCC,Nuclear,2013,10,0.0,2013-10-01
ASCC,Nuclear,2013,11,0.0,2013-11-01
ASCC,Nuclear,2013,12,0.0,2013-12-01
ASCC,Nuclear,2014,1,0.0,2014-01-01
ASCC,Nuclear,2014,2,0.0,2014-02-01
ASCC,Nuclear,2014,3,0.0,2014-03-01
ASCC,Nuclear,2014,4,0.0,2014-04-01
ASCC,Nuclear,2014,5,0.0,2014-05-01
ASCC,Nuclear,2014,6,0.0,2014-06-01
ASCC,Nuclear,2014,7,0.0,2014-07-01
ASCC,Nuclear,2014,8,0.0,2014-08-01
ASCC,Nuclear,2014,9,0.0,2014-09-01
ASCC,Nuclear,2014,10,0.0,2014-10-01
ASCC,Nuclear,2014,11,0.0,2014-11-01
ASCC,Nuclear,2014,12,0.0,2014-12-01
ASCC,Nuclear,2015,1,0.0,2015-01-01
ASCC,Nuclear,2015,2,0.0,2015-02-01
ASCC,Nuclear,2015,3,0.0,2015-03-01
ASCC,Nuclear,2015,4,0.0,2015-04-01
ASCC,Nuclear,2015,5,0.0,2015-05-01
ASCC,Nuclear,2015,6,0.0,2015-06-01
ASCC,Nuclear,2015,7,0.0,2015-07-01
ASCC,Nuclear,2015,8,0.0,2015-08-01
ASCC,Nuclear,2015,9,0.0,2015-09-01
ASCC,Nuclear,2015,10,0.0,2015-10-01
ASCC,Nuclear,2015,11,0.0,2015-11-01
ASCC,Nuclear,2015,12,0.0,2015-12-01
ASCC,Nuclear,2016,1,0.0,2016-01-01
ASCC,Nuclear,2016,2,0.0,2016-02-01
ASCC,Nuclear,2016,3,0.0,2016-03-01
ASCC,Nuclear,2016,4,0.0,2016-04-01
ASCC,Nuclear,2016,5,0.0,2016-05-01
ASCC,Nuclear,2016,6,0.0,2016-06-01
ASCC,Nuclear,2016,7,0.0,2016-07-01
ASCC,Nuclear,2016,8,0.0,2016-08-01
ASCC,Nuclear,2016,9,0.0,2016-09-01
ASCC,Nuclear,2016,10,0.0,2016-10-01
ASCC,Nuclear,2016,11,0.0,2016-11-01
ASCC,Nuclear,2016,12,0.0,2016-12-01
ASCC,Nuclear,2017,1,0.0,2017-01-01
ASCC,Nuclear,2017,2,0.0,2017-02-01
ASCC,Nuclear,2017,3,0.0,2017-03-01
ASCC,Nuclear,2017,4,0.0,2017-04-01
ASCC,Nuclear,2017,5,0.0,2017-05-01
ASCC,Nuclear,2017,6,0.0,2017-06-01
ASCC,Nuclear,2017,7,0.0,2017-07-01
ASCC,Nuclear,2017,8,0.0,2017-08-01
ASCC,Nuclear,2017,9,0.0,2017-09-01
ASCC,Nuclear,2017,10,0.0,2017-10-01
ASCC,Nuclear,2017,11,0.0,2017-11-01
ASCC,Nuclear,2017,12,0.0,2017-12-01
ASCC,Other,2001,1,570.3,2001-01-01
ASCC,Other,2001,2,570.3,2001-02-01
ASCC,Other,2001,3,570.3,2001-03-01
ASCC,Other,2001,4,570.3,2001-04-01
ASCC,Other,2001,5,570.3,2001-05-01
ASCC,Other,2001,6,570.3,2001-06-01
ASCC,Other,2001,7,570.3,2001-07-01
ASCC,Other,2001,8,572.6,2001-08-01
ASCC,Other,2001,9,573.3,2001-09-01
ASCC,Other,2001,10,575.4,2001-10-01
ASCC,Other,2001,11,576.4,2001-11-01
ASCC,Other,2001,12,576.4,2001-12-01
ASCC,Other,2002,1,576.7,2002-01-01
ASCC,Other,2002,2,578.7,2002-02-01
ASCC,Other,2002,3,579.0,2002-03-01
ASCC,Other,2002,4,579.4,2002-04-01
ASCC,Other,2002,5,573.1,2002-05-01
ASCC,Other,2002,6,577.1,2002-06-01
ASCC,Other,2002,7,581.1,2002-07-01
ASCC,Other,2002,8,581.1,2002-08-01
ASCC,Other,2002,9,581.1,2002-09-01
ASCC,Other,2002,10,581.9,2002-10-01
ASCC,Other,2002,11,581.9,2002-11-01
ASCC,Other,2002,12,581.7,2002-12-01
ASCC,Other,2003,1,581.7,2003-01-01
ASCC,Other,2003,2,584.4,2003-02-01
ASCC,Other,2003,3,584.4,2003-03-01
ASCC,Other,2003,4,583.7,2003-04-01
ASCC,Other,2003,5,583.7,2003-05-01
ASCC,Other,2003,6,585.1,2003-06-01
ASCC,Other,2003,7,584.5,2003-07-01
ASCC,Other,2003,8,579.8,2003-08-01
ASCC,Other,2003,9,579.8,2003-09-01
ASCC,Other,2003,10,577.6,2003-10-01
ASCC,Other,2003,11,578.9,2003-11-01
ASCC,Other,2003,12,581.4,2003-12-01
ASCC,Other,2004,1,580.6,2004-01-01
ASCC,Other,2004,2,580.6,2004-02-01
ASCC,Other,2004,3,580.6,2004-03-01
ASCC,Other,2004,4,580.6,2004-04-01
ASCC,Other,2004,5,574.8,2004-05-01
ASCC,Other,2004,6,575.1,2004-06-01
ASCC,Other,2004,7,574.0,2004-07-01
ASCC,Other,2004,8,574.7,2004-08-01
ASCC,Other,2004,9,573.2,2004-09-01
ASCC,Other,2004,10,573.2,2004-10-01
ASCC,Other,2004,11,571.1,2004-11-01
ASCC,Other,2004,12,573.8,2004-12-01
ASCC,Other,2005,1,574.3,2005-01-01
ASCC,Other,2005,2,575.4,2005-02-01
ASCC,Other,2005,3,575.9,2005-03-01
ASCC,Other,2005,4,576.1,2005-04-01
ASCC,Other,2005,5,575.6,2005-05-01
ASCC,Other,2005,6,584.4,2005-06-01
ASCC,Other,2005,7,584.4,2005-07-01
ASCC,Other,2005,8,586.1,2005-08-01
ASCC,Other,2005,9,585.7,2005-09-01
ASCC,Other,2005,10,585.7,2005-10-01
ASCC,Other,2005,11,585.7,2005-11-01
ASCC,Other,2005,12,586.1,2005-12-01
ASCC,Other,2006,1,588.0,2006-01-01
ASCC,Other,2006,2,591.0,2006-02-01
ASCC,Other,2006,3,590.8,2006-03-01
ASCC,Other,2006,4,593.0,2006-04-01
ASCC,Other,2006,5,592.6,2006-05-01
ASCC,Other,2006,6,592.6,2006-06-01
ASCC,Other,2006,7,593.6,2006-07-01
ASCC,Other,2006,8,593.1,2006-08-01
ASCC,Other,2006,9,594.4,2006-09-01
ASCC,Other,2006,10,594.4,2006-10-01
ASCC,Other,2006,11,594.4,2006-11-01
ASCC,Other,2006,12,594.9,2006-12-01
ASCC,Other,2007,1,594.5,2007-01-01
ASCC,Other,2007,2,594.5,2007-02-01
ASCC,Other,2007,3,645.5,2007-03-01
ASCC,Other,2007,4,644.8,2007-04-01
ASCC,Other,2007,5,644.8,2007-05-01
ASCC,Other,2007,6,644.8,2007-06-01
ASCC,Other,2007,7,644.8,2007-07-01
ASCC,Other,2007,8,644.8,2007-08-01
ASCC,Other,2007,9,648.0,2007-09-01
ASCC,Other,2007,10,647.7,2007-10-01
ASCC,Other,2007,11,657.1,2007-11-01
ASCC,Other,2007,12,657.1,2007-12-01
ASCC,Other,2008,1,657.1,2008-01-01
ASCC,Other,2008,2,655.2,2008-02-01
ASCC,Other,2008,3,656.2,2008-03-01
ASCC,Other,2008,4,656.2,2008-04-01
ASCC,Other,2008,5,657.2,2008-05-01
ASCC,Other,2008,6,657.2,2008-06-01
ASCC,Other,2008,7,658.2,2008-07-01
ASCC,Other,2008,8,658.5,2008-08-01
ASCC,Other,2008,9,659.5,2008-09-01
ASCC,Other,2008,10,659.1,2008-10-01
ASCC,Other,2008,11,658.7,2008-11-01
ASCC,Other,2008,12,659.0,2008-12-01
ASCC,Other,2009,1,659.0,2009-01-01
ASCC,Other,2009,2,657.3,2009-02-01
ASCC,Other,2009,3,657.0,2009-03-01
ASCC,Other,2009,4,658.6,2009-04-01
ASCC,Other,2009,5,658.6,2009-05-01
ASCC,Other,2009,6,660.2,2009-06-01
ASCC,Other,2009,7,663.8,2009-07-01
ASCC,Other,2009,8,664.3,2009-08-01
ASCC,Other,2009,9,661.3,2009-09-01
ASCC,Other,2009,10,661.1,2009-10-01
ASCC,Other,2009,11,660.1,2009-11-01
ASCC,Other,2009,12,660.2,2009-12-01
ASCC,Other,2010,1,665.2,2010-01-01
ASCC,Other,2010,2,662.6,2010-02-01
ASCC,Other,2010,3,662.6,2010-03-01
ASCC,Other,2010,4,662.6,2010-04-01
ASCC,Other,2010,5,666.2,2010-05-01
ASCC,Other,2010,6,665.7,2010-06-01
ASCC,Other,2010,7,671.0,2010-07-01
ASCC,Other,2010,8,671.0,2010-08-01
ASCC,Other,2010,9,671.4,2010-09-01
ASCC,Other,2010,10,672.4,2010-10-01
ASCC,Other,2010,11,680.5,2010-11-01
ASCC,Other,2010,12,682.5,2010-12-01
ASCC,Other,2011,1,682.5,2011-01-01
ASCC,Other,2011,2,683.0,2011-02-01
ASCC,Other,2011,3,683.0,2011-03-01
ASCC,Other,2011,4,678.6,2011-04-01
ASCC,Other,2011,5,679.1,2011-05-01
ASCC,Other,2011,6,679.1,2011-06-01
ASCC,Other,2011,7,679.1,2011-07-01
ASCC,Other,2011,8,673.9,2011-08-01
ASCC,Other,2011,9,673.6,2011-09-01
ASCC,Other,2011,10,673.6,2011-10-01
ASCC,Other,2011,11,673.1,2011-11-01
ASCC,Other,2011,12,676.8,2011-12-01
ASCC,Other,2012,1,675.6,2012-01-01
ASCC,Other,2012,2,677.0,2012-02-01
ASCC,Other,2012,3,678.0,2012-03-01
ASCC,Other,2012,4,678.0,2012-04-01
ASCC,Other,2012,5,680.0,2012-05-01
ASCC,Other,2012,6,680.0,2012-06-01
ASCC,Other,2012,7,680.1,2012-07-01
ASCC,Other,2012,8,685.7,2012-08-01
ASCC,Other,2012,9,686.6,2012-09-01
ASCC,Other,2012,10,687.8,2012-10-01
ASCC,Other,2012,11,687.8,2012-11-01
ASCC,Other,2012,12,687.8,2012-12-01
ASCC,Other,2013,1,687.8,2013-01-01
ASCC,Other,2013,2,687.8,2013-02-01
ASCC,Other,2013,3,687.8,2013-03-01
ASCC,Other,2013,4,687.8,2013-04-01
ASCC,Other,2013,5,687.8,2013-05-01
ASCC,Other,2013,6,687.1,2013-06-01
ASCC,Other,2013,7,690.0,2013-07-01
ASCC,Other,2013,8,692.0,2013-08-01
ASCC,Other,2013,9,690.5,2013-09-01
ASCC,Other,2013,10,690.5,2013-10-01
ASCC,Other,2013,11,689.9,2013-11-01
ASCC,Other,2013,12,689.9,2013-12-01
ASCC,Other,2014,1,689.9,2014-01-01
ASCC,Other,2014,2,689.9,2014-02-01
ASCC,Other,2014,3,691.9,2014-03-01
ASCC,Other,2014,4,690.4,2014-04-01
ASCC,Other,2014,5,691.2,2014-05-01
ASCC,Other,2014,6,690.7,2014-06-01
ASCC,Other,2014,7,690.7,2014-07-01
ASCC,Other,2014,8,704.2,2014-08-01
ASCC,Other,2014,9,704.1,2014-09-01
ASCC,Other,2014,10,704.1,2014-10-01
ASCC,Other,2014,11,704.1,2014-11-01
ASCC,Other,2014,12,704.1,2014-12-01
ASCC,Other,2015,1,704.1,2015-01-01
ASCC,Other,2015,2,704.1,2015-02-01
ASCC,Other,2015,3,704.1,2015-03-01
ASCC,Other,2015,4,712.2,2015-04-01
ASCC,Other,2015,5,712.9,2015-05-01
ASCC,Other,2015,6,713.4,2015-06-01
ASCC,Other,2015,7,713.4,2015-07-01
ASCC,Other,2015,8,714.1,2015-08-01
ASCC,Other,2015,9,711.8,2015-09-01
ASCC,Other,2015,10,712.2,2015-10-01
ASCC,Other,2015,11,712.2,2015-11-01
ASCC,Other,2015,12,713.0,2015-12-01
ASCC,Other,2016,1,712.4,2016-01-01
ASCC,Other,2016,2,712.4,2016-02-01
ASCC,Other,2016,3,712.4,2016-03-01
ASCC,Other,2016,4,712.4,2016-04-01
ASCC,Other,2016,5,713.1,2016-05-01
ASCC,Other,2016,6,715.2,2016-06-01
ASCC,Other,2016,7,713.3,2016-07-01
ASCC,Other,2016,8,713.7,2016-08-01
ASCC,Other,2016,9,712.4,2016-09-01
ASCC,Other,2016,10,712.4,2016-10-01
ASCC,Other,2016,11,711.9,2016-11-01
ASCC,Other,2016,12,712.3,2016-12-01
ASCC,Other,2017,1,712.3,2017-01-01
ASCC,Other,2017,2,712.3,2017-02-01
ASCC,Other,2017,3,712.3,2017-03-01
ASCC,Other,2017,4,712.3,2017-04-01
ASCC,Other,2017,5,712.3,2017-05-01
ASCC,Other,2017,6,712.3,2017-06-01
ASCC,Other,2017,7,712.8,2017-07-01
ASCC,Other,2017,8,712.4,2017-08-01
ASCC,Other,2017,9,712.4,2017-09-01
ASCC,Other,2017,10,712.2,2017-10-01
ASCC,Other,2017,11,712.2,2017-11-01
ASCC,Other,2017,12,712.2,2017-12-01
ASCC,Other Renewables,2001,1,0.0,2001-01-01
ASCC,Other Renewables,2001,2,0.0,2001-02-01
ASCC,Other Renewables,2001,3,0.0,2001-03-01
ASCC,Other Renewables,2001,4,0.0,2001-04-01
ASCC,Other Renewables,2001,5,0.0,2001-05-01
ASCC,Other Renewables,2001,6,0.0,2001-06-01
ASCC,Other Renewables,2001,7,0.0,2001-07-01
ASCC,Other Renewables,2001,8,0.0,2001-08-01
ASCC,Other Renewables,2001,9,0.0,2001-09-01
ASCC,Other Renewables,2001,10,0.0,2001-10-01
ASCC,Other Renewables,2001,11,0.0,2001-11-01
ASCC,Other Renewables,2001,12,0.0,2001-12-01
ASCC,Other Renewables,2002,1,0.0,2002-01-01
ASCC,Other Renewables,2002,2,0.0,2002-02-01
ASCC,Other Renewables,2002,3,0.0,2002-03-01
ASCC,Other Renewables,2002,4,0.0,2002-04-01
ASCC,Other Renewables,2002,5,0.0,2002-05-01
ASCC,Other Renewables,2002,6,0.0,2002-06-01
ASCC,Other Renewables,2002,7,0.0,2002-07-01
ASCC,Other Renewables,2002,8,0.0,2002-08-01
ASCC,Other Renewables,2002,9,0.0,2002-09-01
ASCC,Other Renewables,2002,10,0.0,2002-10-01
ASCC,Other Renewables,2002,11,0.0,2002-11-01
ASCC,Other Renewables,2002,12,0.0,2002-12-01
ASCC,Other Renewables,2003,1,0.0,2003-01-01
ASCC,Other Renewables,2003,2,0.0,2003-02-01
ASCC,Other Renewables,2003,3,0.0,2003-03-01
ASCC,Other Renewables,2003,4,0.0,2003-04-01
ASCC,Other Renewables,2003,5,0.0,2003-05-01
ASCC,Other Renewables,2003,6,0.0,2003-06-01
ASCC,Other Renewables,2003,7,0.0,2003-07-01
ASCC,Other Renewables,2003,8,0.0,2003-08-01
ASCC,Other Renewables,2003,9,0.0,2003-09-01
ASCC,Other Renewables,2003,10,0.0,2003-10-01
ASCC,Other Renewables,2003,11,0.0,2003-11-01
ASCC,Other Renewables,2003,12,0.0,2003-12-01
ASCC,Other Renewables,2004,1,0.0,2004-01-01
ASCC,Other Renewables,2004,2,0.0,2004-02-01
ASCC,Other Renewables,2004,3,0.0,2004-03-01
ASCC,Other Renewables,2004,4,0.0,2004-04-01
ASCC,Other Renewables,2004,5,0.0,2004-05-01
ASCC,Other Renewables,2004,6,0.0,2004-06-01
ASCC,Other Renewables,2004,7,0.0,2004-07-01
ASCC,Other Renewables,2004,8,0.0,2004-08-01
ASCC,Other Renewables,2004,9,0.0,2004-09-01
ASCC,Other Renewables,2004,10,0.0,2004-10-01
ASCC,Other Renewables,2004,11,0.0,2004-11-01
ASCC,Other Renewables,2004,12,0.0,2004-12-01
