fuel category,year,month,total fuel (mmbtu),generation (mwh),elec fuel (mmbtu),elec fuel fossil co2 (kg),adjusted co2 (kg),adjusted index (g/kwh),adjusted index (lb/mwh),datetime,quarter
Nuclear,2004,11,0.0,58940863.0,0.0,0.0,0.0,0.0,0.0,2004-11-01,4
Nuclear,2004,12,0.0,68616627.0,0.0,0.0,0.0,0.0,0.0,2004-12-01,4
Nuclear,2005,1,0.0,69828239.0,0.0,0.0,0.0,0.0,0.0,2005-01-01,1
Nuclear,2005,2,0.0,60946934.0,0.0,0.0,0.0,0.0,0.0,2005-02-01,1
Nuclear,2005,3,0.0,61538530.0,0.0,0.0,0.0,0.0,0.0,2005-03-01,1
Nuclear,2005,4,0.0,55484010.0,0.0,0.0,0.0,0.0,0.0,2005-04-01,2
Nuclear,2005,5,0.0,62970464.0,0.0,0.0,0.0,0.0,0.0,2005-05-01,2
Nuclear,2005,6,0.0,66144275.0,0.0,0.0,0.0,0.0,0.0,2005-06-01,2
Nuclear,2005,7,0.0,71070011.0,0.0,0.0,0.0,0.0,0.0,2005-07-01,3
Nuclear,2005,8,0.0,71381550.0,0.0,0.0,0.0,0.0,0.0,2005-08-01,3
Nuclear,2005,9,0.0,66738979.0,0.0,0.0,0.0,0.0,0.0,2005-09-01,3
Nuclear,2005,10,0.0,61235597.0,0.0,0.0,0.0,0.0,0.0,2005-10-01,4
Nuclear,2005,11,0.0,62912709.0,0.0,0.0,0.0,0.0,0.0,2005-11-01,4
Nuclear,2005,12,0.0,71735067.0,0.0,0.0,0.0,0.0,0.0,2005-12-01,4
Nuclear,2006,1,0.0,71911532.0,0.0,0.0,0.0,0.0,0.0,2006-01-01,1
Nuclear,2006,2,0.0,62615654.0,0.0,0.0,0.0,0.0,0.0,2006-02-01,1
Nuclear,2006,3,0.0,63720849.0,0.0,0.0,0.0,0.0,0.0,2006-03-01,1
Nuclear,2006,4,0.0,57567204.0,0.0,0.0,0.0,0.0,0.0,2006-04-01,2
Nuclear,2006,5,0.0,62775701.0,0.0,0.0,0.0,0.0,0.0,2006-05-01,2
Nuclear,2006,6,0.0,68391472.0,0.0,0.0,0.0,0.0,0.0,2006-06-01,2
Nuclear,2006,7,0.0,72186494.0,0.0,0.0,0.0,0.0,0.0,2006-07-01,3
Nuclear,2006,8,0.0,72016095.0,0.0,0.0,0.0,0.0,0.0,2006-08-01,3
Nuclear,2006,9,0.0,66642327.0,0.0,0.0,0.0,0.0,0.0,2006-09-01,3
Nuclear,2006,10,0.0,57509306.0,0.0,0.0,0.0,0.0,0.0,2006-10-01,4
Nuclear,2006,11,0.0,61392321.0,0.0,0.0,0.0,0.0,0.0,2006-11-01,4
Nuclear,2006,12,0.0,70489681.0,0.0,0.0,0.0,0.0,0.0,2006-12-01,4
Nuclear,2007,1,0.0,74006184.0,0.0,0.0,0.0,0.0,0.0,2007-01-01,1
Nuclear,2007,2,0.0,65224794.0,0.0,0.0,0.0,0.0,0.0,2007-02-01,1
Nuclear,2007,3,0.0,64305153.0,0.0,0.0,0.0,0.0,0.0,2007-03-01,1
Nuclear,2007,4,0.0,57301424.0,0.0,0.0,0.0,0.0,0.0,2007-04-01,2
Nuclear,2007,5,0.0,65024555.0,0.0,0.0,0.0,0.0,0.0,2007-05-01,2
Nuclear,2007,6,0.0,68923074.0,0.0,0.0,0.0,0.0,0.0,2007-06-01,2
Nuclear,2007,7,0.0,72738535.0,0.0,0.0,0.0,0.0,0.0,2007-07-01,3
Nuclear,2007,8,0.0,72750910.0,0.0,0.0,0.0,0.0,0.0,2007-08-01,3
Nuclear,2007,9,0.0,67578578.0,0.0,0.0,0.0,0.0,0.0,2007-09-01,3
Nuclear,2007,10,0.0,61689542.0,0.0,0.0,0.0,0.0,0.0,2007-10-01,4
Nuclear,2007,11,0.0,64899278.0,0.0,0.0,0.0,0.0,0.0,2007-11-01,4
Nuclear,2007,12,0.0,71982726.0,0.0,0.0,0.0,0.0,0.0,2007-12-01,4
Nuclear,2008,1,0.0,70734570.0,0.0,0.0,0.0,0.0,0.0,2008-01-01,1
Nuclear,2008,2,0.0,65130385.0,0.0,0.0,0.0,0.0,0.0,2008-02-01,1
Nuclear,2008,3,0.0,64716468.0,0.0,0.0,0.0,0.0,0.0,2008-03-01,1
Nuclear,2008,4,0.0,57332716.0,0.0,0.0,0.0,0.0,0.0,2008-04-01,2
Nuclear,2008,5,0.0,64825901.0,0.0,0.0,0.0,0.0,0.0,2008-05-01,2
Nuclear,2008,6,0.0,70319366.0,0.0,0.0,0.0,0.0,0.0,2008-06-01,2
Nuclear,2008,7,0.0,74318270.0,0.0,0.0,0.0,0.0,0.0,2008-07-01,3
Nuclear,2008,8,0.0,72617066.0,0.0,0.0,0.0,0.0,0.0,2008-08-01,3
Nuclear,2008,9,0.0,67053867.0,0.0,0.0,0.0,0.0,0.0,2008-09-01,3
Nuclear,2008,10,0.0,62820353.0,0.0,0.0,0.0,0.0,0.0,2008-10-01,4
Nuclear,2008,11,0.0,63408145.0,0.0,0.0,0.0,0.0,0.0,2008-11-01,4
Nuclear,2008,12,0.0,72931328.0,0.0,0.0,0.0,0.0,0.0,2008-12-01,4
Nuclear,2009,1,0.0,74102489.0,0.0,0.0,0.0,0.0,0.0,2009-01-01,1
Nuclear,2009,2,0.0,64227211.0,0.0,0.0,0.0,0.0,0.0,2009-02-01,1
Nuclear,2009,3,0.0,67240567.0,0.0,0.0,0.0,0.0,0.0,2009-03-01,1
Nuclear,2009,4,0.0,59408407.0,0.0,0.0,0.0,0.0,0.0,2009-04-01,2
Nuclear,2009,5,0.0,65395452.0,0.0,0.0,0.0,0.0,0.0,2009-05-01,2
Nuclear,2009,6,0.0,69734736.0,0.0,0.0,0.0,0.0,0.0,2009-06-01,2
Nuclear,2009,7,0.0,72948979.0,0.0,0.0,0.0,0.0,0.0,2009-07-01,3
Nuclear,2009,8,0.0,72244597.0,0.0,0.0,0.0,0.0,0.0,2009-08-01,3
Nuclear,2009,9,0.0,65751794.0,0.0,0.0,0.0,0.0,0.0,2009-09-01,3
Nuclear,2009,10,0.0,58020927.0,0.0,0.0,0.0,0.0,0.0,2009-10-01,4
Nuclear,2009,11,0.0,59069208.0,0.0,0.0,0.0,0.0,0.0,2009-11-01,4
Nuclear,2009,12,0.0,70710218.0,0.0,0.0,0.0,0.0,0.0,2009-12-01,4
Nuclear,2010,1,0.0,72569341.0,0.0,0.0,0.0,0.0,0.0,2010-01-01,1
Nuclear,2010,2,0.0,65245370.0,0.0,0.0,0.0,0.0,0.0,2010-02-01,1
Nuclear,2010,3,0.0,64634721.0,0.0,0.0,0.0,0.0,0.0,2010-03-01,1
Nuclear,2010,4,0.0,57611073.0,0.0,0.0,0.0,0.0,0.0,2010-04-01,2
Nuclear,2010,5,0.0,66658365.0,0.0,0.0,0.0,0.0,0.0,2010-05-01,2
Nuclear,2010,6,0.0,68301321.56,0.0,0.0,0.0,0.0,0.0,2010-06-01,2
Nuclear,2010,7,0.0,71913468.0,0.0,0.0,0.0,0.0,0.0,2010-07-01,3
Nuclear,2010,8,0.0,71574103.0,0.0,0.0,0.0,0.0,0.0,2010-08-01,3
Nuclear,2010,9,0.0,69371195.0,0.0,0.0,0.0,0.0,0.0,2010-09-01,3
Nuclear,2010,10,0.0,62750833.0,0.0,0.0,0.0,0.0,0.0,2010-10-01,4
Nuclear,2010,11,0.0,62655206.0,0.0,0.0,0.0,0.0,0.0,2010-11-01,4
Nuclear,2010,12,0.0,73683304.0,0.0,0.0,0.0,0.0,0.0,2010-12-01,4
Nuclear,2011,1,0.0,72742813.0,0.0,0.0,0.0,0.0,0.0,2011-01-01,1
Nuclear,2011,2,0.0,64789078.0,0.0,0.0,0.0,0.0,0.0,2011-02-01,1
Nuclear,2011,3,0.0,65661598.0,0.0,0.0,0.0,0.0,0.0,2011-03-01,1
Nuclear,2011,4,0.0,54547338.0,0.0,0.0,0.0,0.0,0.0,2011-04-01,2
Nuclear,2011,5,0.0,57012914.0,0.0,0.0,0.0,0.0,0.0,2011-05-01,2
Nuclear,2011,6,0.0,65270134.0,0.0,0.0,0.0,0.0,0.0,2011-06-01,2
Nuclear,2011,7,0.0,72344850.0,0.0,0.0,0.0,0.0,0.0,2011-07-01,3
Nuclear,2011,8,0.0,71338566.0,0.0,0.0,0.0,0.0,0.0,2011-08-01,3
Nuclear,2011,9,0.0,66848854.0,0.0,0.0,0.0,0.0,0.0,2011-09-01,3
Nuclear,2011,10,0.0,63336970.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,4
Nuclear,2011,11,0.0,64473880.0,0.0,0.0,0.0,0.0,0.0,2011-11-01,4
Nuclear,2011,12,0.0,71837372.0,0.0,0.0,0.0,0.0,0.0,2011-12-01,4
Nuclear,2012,1,0.0,72381186.0,0.0,0.0,0.0,0.0,0.0,2012-01-01,1
Nuclear,2012,2,0.0,63847023.0,0.0,0.0,0.0,0.0,0.0,2012-02-01,1
Nuclear,2012,3,0.0,61728613.0,0.0,0.0,0.0,0.0,0.0,2012-03-01,1
Nuclear,2012,4,0.0,55870931.0,0.0,0.0,0.0,0.0,0.0,2012-04-01,2
Nuclear,2012,5,0.0,62081445.0,0.0,0.0,0.0,0.0,0.0,2012-05-01,2
Nuclear,2012,6,0.0,65140085.0,0.0,0.0,0.0,0.0,0.0,2012-06-01,2
Nuclear,2012,7,0.0,69129329.0,0.0,0.0,0.0,0.0,0.0,2012-07-01,3
Nuclear,2012,8,0.0,69602111.0,0.0,0.0,0.0,0.0,0.0,2012-08-01,3
Nuclear,2012,9,0.0,64510882.0,0.0,0.0,0.0,0.0,0.0,2012-09-01,3
Nuclear,2012,10,0.0,59743218.0,0.0,0.0,0.0,0.0,0.0,2012-10-01,4
Nuclear,2012,11,0.0,56712757.0,0.0,0.0,0.0,0.0,0.0,2012-11-01,4
Nuclear,2012,12,0.0,68583669.0,0.0,0.0,0.0,0.0,0.0,2012-12-01,4
Nuclear,2013,1,0.0,71405817.0,0.0,0.0,0.0,0.0,0.0,2013-01-01,1
Nuclear,2013,2,0.0,61483385.0,0.0,0.0,0.0,0.0,0.0,2013-02-01,1
Nuclear,2013,3,0.0,62947389.0,0.0,0.0,0.0,0.0,0.0,2013-03-01,1
Nuclear,2013,4,0.0,56766882.0,0.0,0.0,0.0,0.0,0.0,2013-04-01,2
Nuclear,2013,5,0.0,62848155.0,0.0,0.0,0.0,0.0,0.0,2013-05-01,2
Nuclear,2013,6,0.0,66429690.0,0.0,0.0,0.0,0.0,0.0,2013-06-01,2
Nuclear,2013,7,0.0,70539238.0,0.0,0.0,0.0,0.0,0.0,2013-07-01,3
Nuclear,2013,8,0.0,71344379.0,0.0,0.0,0.0,0.0,0.0,2013-08-01,3
Nuclear,2013,9,0.0,65798971.0,0.0,0.0,0.0,0.0,0.0,2013-09-01,3
Nuclear,2013,10,0.0,63183533.0,0.0,0.0,0.0,0.0,0.0,2013-10-01,4
Nuclear,2013,11,0.0,64975456.0,0.0,0.0,0.0,0.0,0.0,2013-11-01,4
Nuclear,2013,12,0.0,71293578.0,0.0,0.0,0.0,0.0,0.0,2013-12-01,4
Nuclear,2014,1,0.0,73162609.0,0.0,0.0,0.0,0.0,0.0,2014-01-01,1
Nuclear,2014,2,0.0,62638950.0,0.0,0.0,0.0,0.0,0.0,2014-02-01,1
Nuclear,2014,3,0.0,62397080.0,0.0,0.0,0.0,0.0,0.0,2014-03-01,1
Nuclear,2014,4,0.0,56384588.0,0.0,0.0,0.0,0.0,0.0,2014-04-01,2
Nuclear,2014,5,0.0,62947430.0,0.0,0.0,0.0,0.0,0.0,2014-05-01,2
Nuclear,2014,6,0.0,68138232.0,0.0,0.0,0.0,0.0,0.0,2014-06-01,2
Nuclear,2014,7,0.0,71940126.0,0.0,0.0,0.0,0.0,0.0,2014-07-01,3
Nuclear,2014,8,0.0,71128746.0,0.0,0.0,0.0,0.0,0.0,2014-08-01,3
Nuclear,2014,9,0.0,67534500.0,0.0,0.0,0.0,0.0,0.0,2014-09-01,3
Nuclear,2014,10,0.0,62390988.0,0.0,0.0,0.0,0.0,0.0,2014-10-01,4
Nuclear,2014,11,0.0,65140185.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,4
Nuclear,2014,12,0.0,73362548.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,4
Nuclear,2015,1,0.0,74269974.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,1
Nuclear,2015,2,0.0,63461493.0,0.0,0.0,0.0,0.0,0.0,2015-02-01,1
Nuclear,2015,3,0.0,64546799.0,0.0,0.0,0.0,0.0,0.0,2015-03-01,1
Nuclear,2015,4,0.0,59784495.0,0.0,0.0,0.0,0.0,0.0,2015-04-01,2
Nuclear,2015,5,0.0,65826525.0,0.0,0.0,0.0,0.0,0.0,2015-05-01,2
Nuclear,2015,6,0.0,68516165.0,0.0,0.0,0.0,0.0,0.0,2015-06-01,2
Nuclear,2015,7,0.0,71412176.0,0.0,0.0,0.0,0.0,0.0,2015-07-01,3
Nuclear,2015,8,0.0,72415352.0,0.0,0.0,0.0,0.0,0.0,2015-08-01,3
Nuclear,2015,9,0.0,66476372.0,0.0,0.0,0.0,0.0,0.0,2015-09-01,3
Nuclear,2015,10,0.0,60570921.0,0.0,0.0,0.0,0.0,0.0,2015-10-01,4
Nuclear,2015,11,0.0,60263941.0,0.0,0.0,0.0,0.0,0.0,2015-11-01,4
Nuclear,2015,12,0.0,69633664.0,0.0,0.0,0.0,0.0,0.0,2015-12-01,4
Nuclear,2016,1,0.0,72524775.0,0.0,0.0,0.0,0.0,0.0,2016-01-01,1
Nuclear,2016,2,0.0,65638141.0,0.0,0.0,0.0,0.0,0.0,2016-02-01,1
Nuclear,2016,3,0.0,66148894.0,0.0,0.0,0.0,0.0,0.0,2016-03-01,1
Nuclear,2016,4,0.0,62731845.0,0.0,0.0,0.0,0.0,0.0,2016-04-01,2
Nuclear,2016,5,0.0,66576493.0,0.0,0.0,0.0,0.0,0.0,2016-05-01,2
Nuclear,2016,6,0.0,67175324.0,0.0,0.0,0.0,0.0,0.0,2016-06-01,2
Nuclear,2016,7,0.0,70349347.0,0.0,0.0,0.0,0.0,0.0,2016-07-01,3
Nuclear,2016,8,0.0,71526405.0,0.0,0.0,0.0,0.0,0.0,2016-08-01,3
Nuclear,2016,9,0.0,65448176.0,0.0,0.0,0.0,0.0,0.0,2016-09-01,3
Nuclear,2016,10,0.0,60733343.0,0.0,0.0,0.0,0.0,0.0,2016-10-01,4
Nuclear,2016,11,0.0,65178776.0,0.0,0.0,0.0,0.0,0.0,2016-11-01,4
Nuclear,2016,12,0.0,71662429.0,0.0,0.0,0.0,0.0,0.0,2016-12-01,4
Nuclear,2017,1,0.0,73120612.0,0.0,0.0,0.0,0.0,0.0,2017-01-01,1
Nuclear,2017,2,0.0,63560371.0,0.0,0.0,0.0,0.0,0.0,2017-02-01,1
Nuclear,2017,3,0.0,65093200.0,0.0,0.0,0.0,0.0,0.0,2017-03-01,1
Nuclear,2017,4,0.0,56743352.0,0.0,0.0,0.0,0.0,0.0,2017-04-01,2
Nuclear,2017,5,0.0,61312753.0,0.0,0.0,0.0,0.0,0.0,2017-05-01,2
Nuclear,2017,6,0.0,67010782.0,0.0,0.0,0.0,0.0,0.0,2017-06-01,2
Nuclear,2017,7,0.0,71314219.0,0.0,0.0,0.0,0.0,0.0,2017-07-01,3
Nuclear,2017,8,0.0,72384218.0,0.0,0.0,0.0,0.0,0.0,2017-08-01,3
Nuclear,2017,9,0.0,68097918.0,0.0,0.0,0.0,0.0,0.0,2017-09-01,3
Nuclear,2017,10,0.0,65994785.0,0.0,0.0,0.0,0.0,0.0,2017-10-01,4
Nuclear,2017,11,0.0,66617853.0,0.0,0.0,0.0,0.0,0.0,2017-11-01,4
Nuclear,2017,12,0.0,73699572.0,0.0,0.0,0.0,0.0,0.0,2017-12-01,4
Other,2001,1,212364000.0,19224077.86,199024000.0,15304396498.8,15530176803.826626,807.850286340165,1780.9867412655278,2001-01-01,1
Other,2001,2,122461000.0,11182156.44,112010000.0,8531962880.649999,8698601436.92337,777.900173691665,1714.9587229206447,2001-02-01,1
Other,2001,3,136833000.0,12659997.719999999,126015000.0,9595468509.75,9711185082.260473,767.0763689727169,1691.0965630372516,2001-03-01,1
Other,2001,4,128121000.0,11721993.8,118803000.0,9021515859.375,9168239358.534664,782.1399255930901,1724.3056799625265,2001-04-01,2
Other,2001,5,120682000.0,11532366.08,111647000.0,8443729055.674999,8574358760.737701,743.5038656644606,1639.1286222438698,2001-05-01,2
Other,2001,6,136805000.0,12759402.040000001,128493000.0,9805197813.0,9957866566.586761,780.4336390819425,1720.5440007200505,2001-06-01,2
Other,2001,7,125726000.0,12009399.76,117103000.0,8881241355.0,9015533848.03643,750.7064489654753,1655.007437389287,2001-07-01,3
Other,2001,8,161550000.0,15362845.77,152650000.0,11629910056.95,11750841746.700266,764.8870477920749,1686.2699855624085,2001-08-01,3
Other,2001,9,86418000.0,8185256.51,78525000.0,5940634155.424999,5993541703.673272,732.2362709526464,1614.2880829422043,2001-09-01,3
Other,2001,10,77543000.0,7676914.359999999,68912000.0,5266404651.375,5288825645.689901,688.92596656372,1518.806185886377,2001-10-01,4
Other,2001,11,71263000.0,6827225.7,62900000.0,4763364379.099999,4808472115.626336,704.3083569987053,1552.718203839346,2001-11-01,4
Other,2001,12,78495000.0,7737716.99,68965000.0,5279498457.200001,5310728803.8382845,686.3431178345907,1513.1120375781386,2001-12-01,4
Other,2002,1,79692000.0,7851863.05,71311000.0,5142661207.400001,5254902193.7637415,669.255456991668,1475.4405804838314,2002-01-01,1
Other,2002,2,66693000.0,6814000.73,60168000.0,4400887392.074999,4503227947.083103,660.8787004170314,1456.9731829393875,2002-02-01,1
Other,2002,3,95499000.0,9434003.68,87956000.0,6489484729.224999,6633213830.646991,703.1175793061585,1550.0930153383572,2002-03-01,1
Other,2002,4,89110000.0,9147624.54,82202000.0,6031656990.775,6171912095.886417,674.7010733659187,1487.4459863425043,2002-04-01,2
Other,2002,5,93536000.0,9539134.17,86035000.0,6365475891.35,6534961681.390563,685.0686409194896,1510.3023257711068,2002-05-01,2
Other,2002,6,91415000.0,9043119.969999999,84703000.0,6174450087.0,6309054111.147495,697.6634316560434,1538.0688014289133,2002-06-01,2
Other,2002,7,113170000.0,11380890.04,105604000.0,7594778479.299999,7738043730.914829,679.9155166000382,1498.9417478964444,2002-07-01,3
Other,2002,8,112376000.0,11162125.32,105539000.0,7666291042.525,7830682807.259629,701.5404846986281,1546.6161525665957,2002-08-01,3
Other,2002,9,92740000.0,9599339.83,86073000.0,6285155678.75,6453042706.9878645,672.2381769234504,1482.0162848454388,2002-09-01,3
Other,2002,10,93883000.0,9536326.15,86319000.0,6282034026.225,6432397215.754797,674.5152288813861,1487.0362735919039,2002-10-01,4
Other,2002,11,76223000.0,7574608.43,67637000.0,4786791487.65,4880814812.233519,644.3652972083098,1420.5677342254398,2002-11-01,4
Other,2002,12,97418000.0,9469056.690000001,87073000.0,6356011899.625,6492912963.465782,685.6979714064613,1511.6897477626846,2002-12-01,4
Other,2003,1,144016000.0,14178434.780000001,133917000.0,10106159130.025002,10320078315.136873,727.8714805455326,1604.6654660106813,2003-01-01,1
Other,2003,2,123754000.0,12023787.99,114650000.0,8629104748.124998,8805055400.397873,732.3029487646407,1614.4350808465272,2003-02-01,1
Other,2003,3,117102000.0,11749179.95,108356000.0,8097063911.324999,8249243137.518682,702.1122472057024,1547.8766601896916,2003-03-01,1
Other,2003,4,101135000.0,10391280.68,92820000.0,7002283151.725,7062949494.621913,679.6996166426247,1498.4657748503305,2003-04-01,2
Other,2003,5,93337000.0,9837470.51,84538000.0,6333985184.6,6467103876.902026,657.3949950170703,1449.2930060146332,2003-05-01,2
Other,2003,6,124408000.0,12507406.06,115478000.0,8823097063.124998,8967611340.435385,716.9841050507466,1580.663157994876,2003-06-01,2
Other,2003,7,137940000.0,14089780.61,128808000.0,9821769827.099998,10025836402.23877,711.5679569292292,1568.722717846179,2003-07-01,3
Other,2003,8,141291000.0,14424279.4,132327000.0,10039252632.15,10171560476.71888,705.1694018571825,1554.6164633343446,2003-08-01,3
Other,2003,9,99956000.0,10535138.53,91761000.0,7091394152.45,7172951328.658389,680.8597066125517,1501.0233091980315,2003-09-01,3
Other,2003,10,98736000.0,10602130.5,90172000.0,6978268191.65,7131684813.323258,672.6652547168004,1482.9578205486582,2003-10-01,4
Other,2003,11,76559000.0,8470321.68,68667000.0,5301598221.75,5360912996.288124,632.9054785423597,1395.3034179944862,2003-11-01,4
Other,2003,12,113254000.0,11631754.0,103351000.0,7928396500.599998,8035314334.338631,690.8084829114019,1522.9563814264768,2003-12-01,4
Other,2004,1,178999260.0,16941859.060000002,159496190.0,12079316180.889004,12318274654.94851,727.0910831758806,1602.9450019695464,2004-01-01,1
Other,2004,2,108753470.0,10950326.639999999,95738650.0,7150297680.1407585,7285414736.79517,665.314832726777,1466.7530802294527,2004-02-01,1
Other,2004,3,111573420.0,11521950.950000001,99449300.0,7410283539.099251,7529172904.411458,653.4633706639289,1440.6253469656976,2004-03-01,1
Other,2004,4,104029190.0,10864017.309999999,92980780.0,6921259060.713499,6986555913.46332,643.0913826906743,1417.7592622798606,2004-04-01,2
Other,2004,5,117624980.0,12062927.600000001,106924970.0,7976404221.341745,8084228567.231777,670.171357675377,1477.4597751311362,2004-05-01,2
Other,2004,6,123393160.0,12666794.15,112194140.0,8367079630.455498,8468646202.854682,668.5706029930772,1473.930751358538,2004-06-01,2
Other,2004,7,137566170.0,13987796.98,125674400.0,9453014643.00975,9544190469.472162,682.3226333009133,1504.2484773751935,2004-07-01,3
Other,2004,8,126735130.0,12745314.139999999,115901240.0,8739121341.201519,8845796455.639507,694.043030911085,1530.087265946578,2004-08-01,3
Other,2004,9,99682110.0,10360397.93,89816950.0,6653864467.638503,6700843944.337294,646.774765758181,1425.879648590486,2004-09-01,3
Other,2004,10,88414090.0,9373046.969999999,78234870.0,5818658386.236248,5882572260.782688,627.6051191902529,1383.6182457668317,2004-10-01,4
Other,2004,11,85212890.0,8603318.969999999,70013190.0,5185440581.672753,5222943958.355389,607.0847746745102,1338.3790942474252,2004-11-01,4
Other,2004,12,119396490.0,12027440.98,100804670.0,7612455999.424004,7709198937.906725,640.9675134324979,1413.076980113285,2004-12-01,4
Other,2005,1,142878580.0,13663619.420000002,125643210.0,9548319957.772263,9686054164.358767,708.8937320795756,1562.8271217426322,2005-01-01,1
Other,2005,2,84923110.0,8994481.929999998,73936360.0,5594272380.498237,5660269461.161572,629.304667596522,1387.3650701832926,2005-02-01,1
Other,2005,3,96322700.0,10106418.669999998,84598290.0,6383966570.114745,6451942504.181911,638.4004774444905,1407.417692574124,2005-03-01,1
Other,2005,4,81811480.0,8720115.469999999,71180750.0,5351828743.201501,5347117057.772033,613.1933775610925,1351.8461201711846,2005-04-01,2
Other,2005,5,78330950.0,8486039.729999997,69371120.0,5240626059.750993,5292676623.07353,623.6921805070941,1374.9917811459397,2005-05-01,2
Other,2005,6,123524830.0,12563449.450000001,112645170.0,8513634435.611257,8620630704.845356,686.1675003472359,1512.7248712655164,2005-06-01,2
Other,2005,7,148396580.0,14681695.340000004,135880290.0,10229878231.620996,10321057142.172003,702.9881020656024,1549.8075698138273,2005-07-01,3
Other,2005,8,165514430.0,16321664.670000002,152392060.0,11499700816.756237,11579907061.678608,709.4807604375692,1564.121284460665,2005-08-01,3
Other,2005,9,140574240.0,13805562.250000004,128588750.0,9688785521.73475,9770810748.004406,707.744499721799,1560.2935240866782,2005-09-01,3
Other,2005,10,119187010.0,11587080.100000001,105314590.0,7958411159.9702635,7999337057.516336,690.3669421873018,1521.9829607461256,2005-10-01,4
Other,2005,11,81980410.0,8289986.550000001,71058550.0,5400390047.911249,5452213549.672097,657.6866580889805,1449.9360064229666,2005-11-01,4
Other,2005,12,150507570.0,14506275.739999998,135430160.0,10304939812.255013,10365567495.589811,714.5574564674456,1575.3133685281307,2005-12-01,4
Other,2006,1,75874050.0,7829214.289999999,62411020.0,4699324578.503498,4773297764.550883,609.67775152708,1344.0955710166006,2006-01-01,1
Other,2006,2,63244310.0,6555422.220000001,51359130.0,3818896223.26825,3863052389.4874043,589.2911638401537,1299.1512998020028,2006-02-01,1
Other,2006,3,52714870.0,5938759.66,40862460.0,2954308482.055251,2983722743.328443,502.41513618155795,1107.6244092258628,2006-03-01,1
Other,2006,4,56832400.0,6358005.399999999,47002490.0,3447462424.0667496,3464811801.9282813,544.9526359207373,1201.4025811508575,2006-04-01,2
Other,2006,5,54869840.0,6388689.550000001,45451550.0,3251041823.7589993,3278742696.3110886,513.2105216023665,1131.4239159245772,2006-05-01,2
Other,2006,6,69040940.0,7571156.909999999,60120600.0,4485039330.508252,4522224651.289474,597.2963848254828,1316.7996099862596,2006-06-01,2
Other,2006,7,83247170.0,8736525.149999997,73862500.0,5515485375.993997,5586885740.09983,639.4860249557952,1409.8108906175462,2006-07-01,3
Other,2006,8,97179130.0,10029797.6,87762330.0,6476816498.979504,6525613615.252871,650.6226621415442,1434.3627209572485,2006-08-01,3
Other,2006,9,57874740.0,6227952.92,48650690.0,3579599725.786997,3620219190.8637085,581.2855744682971,1281.502177472808,2006-09-01,3
Other,2006,10,60776630.0,6677663.630000001,52072590.0,3833779299.0079985,3864850800.362648,578.772908386619,1275.9627538291402,2006-10-01,4
Other,2006,11,59684580.0,6311865.520000001,49312470.0,3645346761.9625,3688755544.175192,584.4160545700586,1288.4036339051513,2006-11-01,4
Other,2006,12,60510560.0,6053259.170000001,47675240.0,3508698015.7472515,3528662933.998509,582.9360407177987,1285.140795366459,2006-12-01,4
Other,2007,1,75198420.0,7599155.18,62601590.0,4600540417.874999,4631926679.221367,609.5317926145268,1343.773789997986,2007-01-01,1
Other,2007,2,106776840.0,10334534.260000002,91319790.0,6796631046.0,6828527695.314996,660.748469502388,1456.6860758649648,2007-02-01,1
Other,2007,3,68501030.0,7209502.3,56326440.0,4014503356.674999,4059961985.3783975,563.1403967203669,1241.4993186097208,2007-03-01,1
Other,2007,4,63169470.0,6841981.58,52259190.0,3725950279.575,3760562564.1716967,549.6306180017071,1211.7156604465636,2007-04-01,2
Other,2007,5,60218440.0,6527575.809999999,50347510.0,3607185333.25,3665483711.4969864,561.5382828463829,1237.9672983631358,2007-05-01,2
Other,2007,6,69315530.0,7427788.1000000015,60187730.0,4408678586.825,4466910711.194045,601.3783176170634,1325.7986390185781,2007-06-01,2
Other,2007,7,66323690.0,7091122.060000002,57825030.0,4177611749.174999,4220165607.0189743,595.1336856580597,1312.0317234017584,2007-07-01,3
Other,2007,8,83873850.0,8696694.68,74139890.0,5413619022.25,5458364488.316501,627.6366699257862,1383.6878025183885,2007-08-01,3
Other,2007,9,59177280.0,6301769.670000001,51242120.0,3680311884.55,3717918607.1297755,589.9800852495732,1300.6700959412092,2007-09-01,3
Other,2007,10,56815430.0,6171856.930000001,49102210.0,3482670293.025,3530034213.030448,571.9565850387345,1260.9354873763941,2007-10-01,4
Other,2007,11,40056710.0,4473904.850000001,32392650.0,2259372859.925,2277827578.4934783,509.1363484168596,1122.4419937198088,2007-11-01,4
Other,2007,12,52787800.0,5775974.870000001,43669570.0,3183836687.35,3194819429.162691,553.122113767557,1219.4130120119564,2007-12-01,4
Other,2008,1,55143330.0,5763566.77,46846600.0,3429903895.7,3455669909.540721,599.5714194772348,1321.815151379512,2008-01-01,1
Other,2008,2,45022860.0,5127941.449999999,38620290.0,2803807713.7,2817291622.5809293,549.4001150463466,1211.2074936311758,2008-02-01,1
Other,2008,3,38949940.0,4627130.72,32811310.0,2280510489.8499994,2292986140.909709,495.55248806753167,1092.4950151936803,2008-03-01,1
