"fuel category","generation (M MWh)","hovertext","date"
"Solar",0.18943925600000003,"0 Million MWh<br>0 lb/MWh","2011-05-01"
"Solar",0.22135140299999984,"0 Million MWh<br>0 lb/MWh","2011-06-01"
"Solar",0.18929469699999998,"0 Million MWh<br>0 lb/MWh","2011-07-01"
"Solar",0.22719165799999996,"0 Million MWh<br>0 lb/MWh","2011-08-01"
"Solar",0.1841123370000001,"0 Million MWh<br>0 lb/MWh","2011-09-01"
"Solar",0.15765693100000008,"0 Million MWh<br>0 lb/MWh","2011-10-01"
"Solar",0.10610875700000004,"0 Million MWh<br>0 lb/MWh","2011-11-01"
"Solar",0.11848835,"0 Million MWh<br>0 lb/MWh","2011-12-01"
"Solar",0.09388758300000001,"0 Million MWh<br>0 lb/MWh","2012-01-01"
"Solar",0.13258322499999997,"0 Million MWh<br>0 lb/MWh","2012-02-01"
"Solar",0.22669633300000025,"0 Million MWh<br>0 lb/MWh","2012-03-01"
"Solar",0.3109987160000001,"0 Million MWh<br>0 lb/MWh","2012-04-01"
"Solar",0.45201497999999973,"0 Million MWh<br>0 lb/MWh","2012-05-01"
"Solar",0.5145433000000003,"0 Million MWh<br>0 lb/MWh","2012-06-01"
"Solar",0.49311363599999974,"0 Million MWh<br>0 lb/MWh","2012-07-01"
"Solar",0.4465267530000003,"0 Million MWh<br>0 lb/MWh","2012-08-01"
"Solar",0.441652482,"0 Million MWh<br>0 lb/MWh","2012-09-01"
"Solar",0.41566238200000005,"0 Million MWh<br>0 lb/MWh","2012-10-01"
"Solar",0.32972969199999985,"0 Million MWh<br>0 lb/MWh","2012-11-01"
"Solar",0.3311363130000001,"0 Million MWh<br>0 lb/MWh","2012-12-01"
"Solar",0.3084908629999996,"0 Million MWh<br>0 lb/MWh","2013-01-01"
"Solar",0.43045271399999996,"0 Million MWh<br>0 lb/MWh","2013-02-01"
"Solar",0.6156461979999993,"0 Million MWh<br>0 lb/MWh","2013-03-01"
"Solar",0.6622793730000005,"0 Million MWh<br>0 lb/MWh","2013-04-01"
"Solar",0.7477548040000002,"0 Million MWh<br>0 lb/MWh","2013-05-01"
"Solar",0.8628757500000006,"0 Million MWh<br>0 lb/MWh","2013-06-01"
"Solar",0.8216424809999999,"0 Million MWh<br>0 lb/MWh","2013-07-01"
"Solar",0.9358465819999988,"0 Million MWh<br>0 lb/MWh","2013-08-01"
"Solar",0.9407493910000007,"0 Million MWh<br>0 lb/MWh","2013-09-01"
"Solar",0.9788027149999999,"0 Million MWh<br>0 lb/MWh","2013-10-01"
"Solar",0.8133272700000002,"0 Million MWh<br>0 lb/MWh","2013-11-01"
"Solar",0.8334299589999997,"0 Million MWh<br>0 lb/MWh","2013-12-01"
"Solar",0.7434014940000004,"0 Million MWh<br>0 lb/MWh","2014-01-01"
"Solar",0.8265403829999998,"0 Million MWh<br>0 lb/MWh","2014-02-01"
"Solar",1.3041943720000022,"1 Million MWh<br>0 lb/MWh","2014-03-01"
"Solar",1.472838724000001,"1 Million MWh<br>0 lb/MWh","2014-04-01"
"Solar",1.7429521399999997,"1 Million MWh<br>0 lb/MWh","2014-05-01"
"Solar",1.9160896620000012,"1 Million MWh<br>0 lb/MWh","2014-06-01"
"Solar",1.7810694109999992,"1 Million MWh<br>0 lb/MWh","2014-07-01"
"Solar",1.864881991000001,"1 Million MWh<br>0 lb/MWh","2014-08-01"
"Solar",1.8256675839999998,"1 Million MWh<br>0 lb/MWh","2014-09-01"
"Solar",1.710997865000001,"1 Million MWh<br>0 lb/MWh","2014-10-01"
"Solar",1.375107285,"1 Million MWh<br>0 lb/MWh","2014-11-01"
"Solar",0.9921746789999992,"0 Million MWh<br>0 lb/MWh","2014-12-01"
"Solar",1.1513334790000023,"1 Million MWh<br>0 lb/MWh","2015-01-01"
"Solar",1.4461129650000002,"1 Million MWh<br>0 lb/MWh","2015-02-01"
"Solar",2.0651307499999985,"2 Million MWh<br>0 lb/MWh","2015-03-01"
"Solar",2.3704179889999977,"2 Million MWh<br>0 lb/MWh","2015-04-01"
"Solar",2.4865878770000003,"2 Million MWh<br>0 lb/MWh","2015-05-01"
"Solar",2.547749878,"2 Million MWh<br>0 lb/MWh","2015-06-01"
"Solar",2.615653014999999,"2 Million MWh<br>0 lb/MWh","2015-07-01"
"Solar",2.676095902999999,"2 Million MWh<br>0 lb/MWh","2015-08-01"
"Solar",2.2077601519999996,"2 Million MWh<br>0 lb/MWh","2015-09-01"
"Solar",1.9009701930000047,"1 Million MWh<br>0 lb/MWh","2015-10-01"
"Solar",1.7167541859999997,"1 Million MWh<br>0 lb/MWh","2015-11-01"
"Solar",1.5608551430000008,"1 Million MWh<br>0 lb/MWh","2015-12-01"
"Solar",1.4806731250000011,"1 Million MWh<br>0 lb/MWh","2016-01-01"
"Solar",2.2321571620000005,"2 Million MWh<br>0 lb/MWh","2016-02-01"
"Solar",2.608678413999994,"2 Million MWh<br>0 lb/MWh","2016-03-01"
"Solar",2.870309314000004,"2 Million MWh<br>0 lb/MWh","2016-04-01"
"Solar",3.414200603000006,"3 Million MWh<br>0 lb/MWh","2016-05-01"
"Solar",3.4626780610000005,"3 Million MWh<br>0 lb/MWh","2016-06-01"
"Solar",3.933111766999998,"3 Million MWh<br>0 lb/MWh","2016-07-01"
"Solar",3.957660031999999,"3 Million MWh<br>0 lb/MWh","2016-08-01"
"Solar",3.6249255020000075,"3 Million MWh<br>0 lb/MWh","2016-09-01"
"Solar",3.1825367159999987,"3 Million MWh<br>0 lb/MWh","2016-10-01"
"Solar",2.7600626620000006,"2 Million MWh<br>0 lb/MWh","2016-11-01"
"Solar",2.4179848619999995,"2 Million MWh<br>0 lb/MWh","2016-12-01"
"Solar",0.669817,"0 Million MWh<br>0 lb/MWh","2017-01-01"
"Solar",0.78018606,"0 Million MWh<br>0 lb/MWh","2017-02-01"
"Solar",1.34430774,"1 Million MWh<br>0 lb/MWh","2017-03-01"
"Solar",1.48387663,"1 Million MWh<br>0 lb/MWh","2017-04-01"
"Solar",1.7916922400000002,"1 Million MWh<br>0 lb/MWh","2017-05-01"
"Solar",1.9079522199999999,"1 Million MWh<br>0 lb/MWh","2017-06-01"
"Solar",1.7360016299999999,"1 Million MWh<br>0 lb/MWh","2017-07-01"
"Solar",1.68825431,"1 Million MWh<br>0 lb/MWh","2017-08-01"
"Solar",1.5863947599999997,"1 Million MWh<br>0 lb/MWh","2017-09-01"
"Solar",1.51162789,"1 Million MWh<br>0 lb/MWh","2017-10-01"
"Solar",1.0595192900000001,"1 Million MWh<br>0 lb/MWh","2017-11-01"
"Solar",1.0585208799999999,"1 Million MWh<br>0 lb/MWh","2017-12-01"
"Wind",0.33358118599999986,"0 Million MWh<br>0 lb/MWh","2001-01-01"
"Wind",0.318220938,"0 Million MWh<br>0 lb/MWh","2001-02-01"
"Wind",0.46443187899999994,"0 Million MWh<br>0 lb/MWh","2001-03-01"
"Wind",0.5967525319999999,"0 Million MWh<br>0 lb/MWh","2001-04-01"
"Wind",0.5510974730000001,"0 Million MWh<br>0 lb/MWh","2001-05-01"
"Wind",0.5922804579999998,"0 Million MWh<br>0 lb/MWh","2001-06-01"
"Wind",0.5639815060000001,"0 Million MWh<br>0 lb/MWh","2001-07-01"
"Wind",0.52351,"0 Million MWh<br>0 lb/MWh","2001-08-01"
"Wind",0.440397473,"0 Million MWh<br>0 lb/MWh","2001-09-01"
"Wind",0.548627179,"0 Million MWh<br>0 lb/MWh","2001-10-01"
"Wind",0.44045769799999995,"0 Million MWh<br>0 lb/MWh","2001-11-01"
"Wind",0.588211102,"0 Million MWh<br>0 lb/MWh","2001-12-01"
"Wind",0.8097874909999999,"0 Million MWh<br>0 lb/MWh","2002-01-01"
"Wind",0.712436921,"0 Million MWh<br>0 lb/MWh","2002-02-01"
"Wind",0.850296952,"0 Million MWh<br>0 lb/MWh","2002-03-01"
"Wind",1.022904777,"1 Million MWh<br>0 lb/MWh","2002-04-01"
"Wind",1.076116124,"1 Million MWh<br>0 lb/MWh","2002-05-01"
"Wind",1.1244594479999996,"1 Million MWh<br>0 lb/MWh","2002-06-01"
"Wind",0.8882988230000002,"0 Million MWh<br>0 lb/MWh","2002-07-01"
"Wind",0.974629985,"0 Million MWh<br>0 lb/MWh","2002-08-01"
"Wind",0.733940756,"0 Million MWh<br>0 lb/MWh","2002-09-01"
"Wind",0.7327102409999998,"0 Million MWh<br>0 lb/MWh","2002-10-01"
"Wind",0.65442453,"0 Million MWh<br>0 lb/MWh","2002-11-01"
"Wind",0.7534713950000002,"0 Million MWh<br>0 lb/MWh","2002-12-01"
"Wind",0.6323395619999999,"0 Million MWh<br>0 lb/MWh","2003-01-01"
"Wind",0.7453752489999999,"0 Million MWh<br>0 lb/MWh","2003-02-01"
"Wind",1.0361042510000003,"1 Million MWh<br>0 lb/MWh","2003-03-01"
"Wind",1.0927662109999998,"1 Million MWh<br>0 lb/MWh","2003-04-01"
"Wind",1.006383261,"1 Million MWh<br>0 lb/MWh","2003-05-01"
"Wind",1.0471443660000002,"1 Million MWh<br>0 lb/MWh","2003-06-01"
"Wind",0.953395801,"0 Million MWh<br>0 lb/MWh","2003-07-01"
"Wind",0.815429395,"0 Million MWh<br>0 lb/MWh","2003-08-01"
"Wind",0.8950543719999998,"0 Million MWh<br>0 lb/MWh","2003-09-01"
"Wind",0.89716089,"0 Million MWh<br>0 lb/MWh","2003-10-01"
"Wind",0.961432245,"0 Million MWh<br>0 lb/MWh","2003-11-01"
"Wind",1.104881386,"1 Million MWh<br>0 lb/MWh","2003-12-01"
"Wind",0.9305525850000004,"0 Million MWh<br>0 lb/MWh","2004-01-01"
"Wind",0.9563705210000002,"0 Million MWh<br>0 lb/MWh","2004-02-01"
"Wind",1.2220244109999998,"1 Million MWh<br>0 lb/MWh","2004-03-01"
"Wind",1.2393555129999998,"1 Million MWh<br>0 lb/MWh","2004-04-01"
"Wind",1.6415437479999995,"1 Million MWh<br>0 lb/MWh","2004-05-01"
"Wind",1.3594677460000004,"1 Million MWh<br>0 lb/MWh","2004-06-01"
"Wind",1.1335303089999995,"1 Million MWh<br>0 lb/MWh","2004-07-01"
"Wind",1.015047515,"1 Million MWh<br>0 lb/MWh","2004-08-01"
"Wind",1.040167606,"1 Million MWh<br>0 lb/MWh","2004-09-01"
"Wind",0.973283336,"0 Million MWh<br>0 lb/MWh","2004-10-01"
"Wind",0.880050307,"0 Million MWh<br>0 lb/MWh","2004-11-01"
"Wind",1.1018053620000008,"1 Million MWh<br>0 lb/MWh","2004-12-01"
"Wind",1.131568495,"1 Million MWh<br>0 lb/MWh","2005-01-01"
"Wind",0.9664817779999998,"0 Million MWh<br>0 lb/MWh","2005-02-01"
"Wind",1.560625649,"1 Million MWh<br>0 lb/MWh","2005-03-01"
"Wind",1.6975037009999994,"1 Million MWh<br>0 lb/MWh","2005-04-01"
"Wind",1.746429552,"1 Million MWh<br>0 lb/MWh","2005-05-01"
"Wind",1.7969243449999996,"1 Million MWh<br>0 lb/MWh","2005-06-01"
"Wind",1.420941830999999,"1 Million MWh<br>0 lb/MWh","2005-07-01"
"Wind",1.1380315200000004,"1 Million MWh<br>0 lb/MWh","2005-08-01"
"Wind",1.4683469579999995,"1 Million MWh<br>0 lb/MWh","2005-09-01"
"Wind",1.4461898240000002,"1 Million MWh<br>0 lb/MWh","2005-10-01"
"Wind",1.6096914800000002,"1 Million MWh<br>0 lb/MWh","2005-11-01"
"Wind",1.827813885,"1 Million MWh<br>0 lb/MWh","2005-12-01"
"Wind",2.382633350000001,"2 Million MWh<br>0 lb/MWh","2006-01-01"
"Wind",1.9219584390000009,"1 Million MWh<br>0 lb/MWh","2006-02-01"
"Wind",2.358631735,"2 Million MWh<br>0 lb/MWh","2006-03-01"
"Wind",2.471762245999999,"2 Million MWh<br>0 lb/MWh","2006-04-01"
"Wind",2.458682596,"2 Million MWh<br>0 lb/MWh","2006-05-01"
"Wind",2.0517656329999987,"2 Million MWh<br>0 lb/MWh","2006-06-01"
"Wind",1.955064231,"1 Million MWh<br>0 lb/MWh","2006-07-01"
"Wind",1.655186882,"1 Million MWh<br>0 lb/MWh","2006-08-01"
"Wind",1.879143777,"1 Million MWh<br>0 lb/MWh","2006-09-01"
"Wind",2.4421298749999987,"2 Million MWh<br>0 lb/MWh","2006-10-01"
"Wind",2.540488642999999,"2 Million MWh<br>0 lb/MWh","2006-11-01"
"Wind",2.471689583000001,"2 Million MWh<br>0 lb/MWh","2006-12-01"
"Wind",2.452314635000001,"2 Million MWh<br>0 lb/MWh","2007-01-01"
"Wind",2.5197928489999994,"2 Million MWh<br>0 lb/MWh","2007-02-01"
"Wind",3.0470924270000013,"3 Million MWh<br>0 lb/MWh","2007-03-01"
"Wind",3.1717031490000007,"3 Million MWh<br>0 lb/MWh","2007-04-01"
"Wind",2.9523406320000007,"2 Million MWh<br>0 lb/MWh","2007-05-01"
"Wind",2.620416450000001,"2 Million MWh<br>0 lb/MWh","2007-06-01"
"Wind",2.1583724349999986,"2 Million MWh<br>0 lb/MWh","2007-07-01"
"Wind",2.699364687,"2 Million MWh<br>0 lb/MWh","2007-08-01"
"Wind",2.8667215479999997,"2 Million MWh<br>0 lb/MWh","2007-09-01"
"Wind",3.3765402830000006,"3 Million MWh<br>0 lb/MWh","2007-10-01"
"Wind",3.0950364260000005,"3 Million MWh<br>0 lb/MWh","2007-11-01"
"Wind",3.4902318829999994,"3 Million MWh<br>0 lb/MWh","2007-12-01"
"Wind",4.2731853960000015,"4 Million MWh<br>0 lb/MWh","2008-01-01"
"Wind",3.851748695,"3 Million MWh<br>0 lb/MWh","2008-02-01"
"Wind",4.782019948000004,"4 Million MWh<br>0 lb/MWh","2008-03-01"
"Wind",5.225282032000002,"5 Million MWh<br>0 lb/MWh","2008-04-01"
"Wind",5.340283923,"5 Million MWh<br>0 lb/MWh","2008-05-01"
"Wind",5.140376404000001,"5 Million MWh<br>0 lb/MWh","2008-06-01"
"Wind",4.008400587000003,"4 Million MWh<br>0 lb/MWh","2008-07-01"
"Wind",3.264406145,"3 Million MWh<br>0 lb/MWh","2008-08-01"
"Wind",3.111451819999998,"3 Million MWh<br>0 lb/MWh","2008-09-01"
"Wind",4.7564009380000005,"4 Million MWh<br>0 lb/MWh","2008-10-01"
"Wind",4.993645640999999,"4 Million MWh<br>0 lb/MWh","2008-11-01"
"Wind",6.615898540999997,"6 Million MWh<br>0 lb/MWh","2008-12-01"
"Wind",5.949514764000002,"5 Million MWh<br>0 lb/MWh","2009-01-01"
"Wind",5.850968929000002,"5 Million MWh<br>0 lb/MWh","2009-02-01"
"Wind",7.097575268999999,"7 Million MWh<br>0 lb/MWh","2009-03-01"
"Wind",7.456239490999999,"7 Million MWh<br>0 lb/MWh","2009-04-01"
"Wind",6.260724195999997,"6 Million MWh<br>0 lb/MWh","2009-05-01"
"Wind",5.598486727000001,"5 Million MWh<br>0 lb/MWh","2009-06-01"
"Wind",4.917282459000002,"4 Million MWh<br>0 lb/MWh","2009-07-01"
"Wind",5.430790691000003,"5 Million MWh<br>0 lb/MWh","2009-08-01"
"Wind",4.586164515,"4 Million MWh<br>0 lb/MWh","2009-09-01"
"Wind",6.722576031999998,"6 Million MWh<br>0 lb/MWh","2009-10-01"
"Wind",6.832192371000001,"6 Million MWh<br>0 lb/MWh","2009-11-01"
"Wind",6.8445901460000025,"6 Million MWh<br>0 lb/MWh","2009-12-01"
"Wind",6.8203961310000025,"6 Million MWh<br>0 lb/MWh","2010-01-01"
"Wind",5.428786721999999,"5 Million MWh<br>0 lb/MWh","2010-02-01"
"Wind",8.583711108000003,"8 Million MWh<br>0 lb/MWh","2010-03-01"
"Wind",9.758020942999998,"9 Million MWh<br>0 lb/MWh","2010-04-01"
"Wind",8.691895684000004,"8 Million MWh<br>0 lb/MWh","2010-05-01"
"Wind",8.035741247999999,"8 Million MWh<br>0 lb/MWh","2010-06-01"
"Wind",6.712313999000003,"6 Million MWh<br>0 lb/MWh","2010-07-01"
"Wind",6.673475607000002,"6 Million MWh<br>0 lb/MWh","2010-08-01"
"Wind",7.054263012999995,"7 Million MWh<br>0 lb/MWh","2010-09-01"
"Wind",7.888720839000002,"7 Million MWh<br>0 lb/MWh","2010-10-01"
"Wind",9.677584679999997,"9 Million MWh<br>0 lb/MWh","2010-11-01"
"Wind",9.009659896,"9 Million MWh<br>0 lb/MWh","2010-12-01"
"Wind",8.511984064000005,"8 Million MWh<br>0 lb/MWh","2011-01-01"
"Wind",10.404511082,"10 Million MWh<br>0 lb/MWh","2011-02-01"
"Wind",10.492095758,"10 Million MWh<br>0 lb/MWh","2011-03-01"
"Wind",12.361036919999995,"12 Million MWh<br>0 lb/MWh","2011-04-01"
"Wind",11.710917599999993,"11 Million MWh<br>0 lb/MWh","2011-05-01"
"Wind",10.922475998999996,"10 Million MWh<br>0 lb/MWh","2011-06-01"
"Wind",7.446939989000005,"7 Million MWh<br>0 lb/MWh","2011-07-01"
"Wind",7.418551908999999,"7 Million MWh<br>0 lb/MWh","2011-08-01"
"Wind",6.8348518510000025,"6 Million MWh<br>0 lb/MWh","2011-09-01"
"Wind",10.476436242,"10 Million MWh<br>0 lb/MWh","2011-10-01"
"Wind",12.385209740999995,"12 Million MWh<br>0 lb/MWh","2011-11-01"
"Wind",10.453372195000004,"10 Million MWh<br>0 lb/MWh","2011-12-01"
"Wind",13.384075840999987,"13 Million MWh<br>0 lb/MWh","2012-01-01"
"Wind",11.002941690000004,"11 Million MWh<br>0 lb/MWh","2012-02-01"
"Wind",13.93411648,"13 Million MWh<br>0 lb/MWh","2012-03-01"
"Wind",12.651657171999995,"12 Million MWh<br>0 lb/MWh","2012-04-01"
"Wind",12.483201439999995,"12 Million MWh<br>0 lb/MWh","2012-05-01"
"Wind",11.83497177,"11 Million MWh<br>0 lb/MWh","2012-06-01"
"Wind",8.709628982000003,"8 Million MWh<br>0 lb/MWh","2012-07-01"
"Wind",8.349606971000002,"8 Million MWh<br>0 lb/MWh","2012-08-01"
"Wind",8.706217166000005,"8 Million MWh<br>0 lb/MWh","2012-09-01"
"Wind",12.542803258000005,"12 Million MWh<br>0 lb/MWh","2012-10-01"
"Wind",11.513435736,"11 Million MWh<br>0 lb/MWh","2012-11-01"
"Wind",14.361655484000007,"14 Million MWh<br>0 lb/MWh","2012-12-01"
"Wind",14.740149504000005,"14 Million MWh<br>0 lb/MWh","2013-01-01"
"Wind",14.084975357000001,"14 Million MWh<br>0 lb/MWh","2013-02-01"
"Wind",15.768746376999994,"15 Million MWh<br>0 lb/MWh","2013-03-01"
"Wind",17.506392218000013,"17 Million MWh<br>0 lb/MWh","2013-04-01"
"Wind",16.278107133000006,"16 Million MWh<br>0 lb/MWh","2013-05-01"
"Wind",13.792012521000014,"13 Million MWh<br>0 lb/MWh","2013-06-01"
"Wind",11.152763256999991,"11 Million MWh<br>0 lb/MWh","2013-07-01"
"Wind",9.68363602,"9 Million MWh<br>0 lb/MWh","2013-08-01"
"Wind",11.711014181000005,"11 Million MWh<br>0 lb/MWh","2013-09-01"
"Wind",13.648634764000004,"13 Million MWh<br>0 lb/MWh","2013-10-01"
"Wind",15.809052381000006,"15 Million MWh<br>0 lb/MWh","2013-11-01"
"Wind",13.970110427,"13 Million MWh<br>0 lb/MWh","2013-12-01"
"Wind",17.91931496899999,"17 Million MWh<br>0 lb/MWh","2014-01-01"
"Wind",14.024412490000001,"14 Million MWh<br>0 lb/MWh","2014-02-01"
"Wind",17.738880033999983,"17 Million MWh<br>0 lb/MWh","2014-03-01"
"Wind",18.638292877999998,"18 Million MWh<br>0 lb/MWh","2014-04-01"
"Wind",15.546590684000003,"15 Million MWh<br>0 lb/MWh","2014-05-01"
"Wind",15.73710879600001,"15 Million MWh<br>0 lb/MWh","2014-06-01"
"Wind",12.142307248000005,"12 Million MWh<br>0 lb/MWh","2014-07-01"
"Wind",10.168236652000008,"10 Million MWh<br>0 lb/MWh","2014-08-01"
"Wind",11.517155743999995,"11 Million MWh<br>0 lb/MWh","2014-09-01"
"Wind",14.504408332999994,"14 Million MWh<br>0 lb/MWh","2014-10-01"
"Wind",18.86222980799997,"18 Million MWh<br>0 lb/MWh","2014-11-01"
"Wind",14.451440454000002,"14 Million MWh<br>0 lb/MWh","2014-12-01"
"Wind",15.158963073999995,"15 Million MWh<br>0 lb/MWh","2015-01-01"
"Wind",14.917891218999992,"14 Million MWh<br>0 lb/MWh","2015-02-01"
"Wind",15.304468523999994,"15 Million MWh<br>0 lb/MWh","2015-03-01"
"Wind",17.862277021000008,"17 Million MWh<br>0 lb/MWh","2015-04-01"
"Wind",17.146021124999994,"17 Million MWh<br>0 lb/MWh","2015-05-01"
"Wind",13.416772639000003,"13 Million MWh<br>0 lb/MWh","2015-06-01"
"Wind",13.670857852999992,"13 Million MWh<br>0 lb/MWh","2015-07-01"
"Wind",13.075944227000008,"13 Million MWh<br>0 lb/MWh","2015-08-01"
"Wind",13.941296180999998,"13 Million MWh<br>0 lb/MWh","2015-09-01"
"Wind",16.376471313,"16 Million MWh<br>0 lb/MWh","2015-10-01"
"Wind",19.677266325000005,"19 Million MWh<br>0 lb/MWh","2015-11-01"
"Wind",20.092442398999996,"20 Million MWh<br>0 lb/MWh","2015-12-01"
"Wind",18.462128658999987,"18 Million MWh<br>0 lb/MWh","2016-01-01"
"Wind",20.133732607000002,"20 Million MWh<br>0 lb/MWh","2016-02-01"
"Wind",21.932379673000003,"21 Million MWh<br>0 lb/MWh","2016-03-01"
"Wind",20.79307035499999,"20 Million MWh<br>0 lb/MWh","2016-04-01"
"Wind",18.840509703,"18 Million MWh<br>0 lb/MWh","2016-05-01"
"Wind",16.297193528000015,"16 Million MWh<br>0 lb/MWh","2016-06-01"
"Wind",17.610661272999998,"17 Million MWh<br>0 lb/MWh","2016-07-01"
"Wind",13.584252032999999,"13 Million MWh<br>0 lb/MWh","2016-08-01"
"Wind",16.399582051,"16 Million MWh<br>0 lb/MWh","2016-09-01"
"Wind",20.330352001000005,"20 Million MWh<br>0 lb/MWh","2016-10-01"
"Wind",19.401895371000005,"19 Million MWh<br>0 lb/MWh","2016-11-01"
"Wind",23.14063031599999,"23 Million MWh<br>0 lb/MWh","2016-12-01"
"Wind",7.618693800000002,"7 Million MWh<br>0 lb/MWh","2017-01-01"
"Wind",7.99627993,"7 Million MWh<br>0 lb/MWh","2017-02-01"
"Wind",9.57692808,"9 Million MWh<br>0 lb/MWh","2017-03-01"
"Wind",9.471398050000001,"9 Million MWh<br>0 lb/MWh","2017-04-01"
"Wind",8.513700179999999,"8 Million MWh<br>0 lb/MWh","2017-05-01"
"Wind",7.378373730000001,"7 Million MWh<br>0 lb/MWh","2017-06-01"
"Wind",6.096740590000001,"6 Million MWh<br>0 lb/MWh","2017-07-01"
"Wind",4.97990792,"4 Million MWh<br>0 lb/MWh","2017-08-01"
"Wind",6.8763146,"6 Million MWh<br>0 lb/MWh","2017-09-01"
"Wind",9.4825019,"9 Million MWh<br>0 lb/MWh","2017-10-01"
"Wind",8.988932539999999,"8 Million MWh<br>0 lb/MWh","2017-11-01"
"Wind",9.1791608,"9 Million MWh<br>0 lb/MWh","2017-12-01"
"Total",329.709417719,"329 Million MWh","2001-01-01"
"Total",280.4363927779999,"280 Million MWh","2001-02-01"
"Total",297.78789920799994,"297 Million MWh","2001-03-01"
"Total",275.5484672329999,"275 Million MWh","2001-04-01"
"Total",297.904080949,"297 Million MWh","2001-05-01"
"Total",325.1603544709999,"325 Million MWh","2001-06-01"
"Total",354.77637534299987,"354 Million MWh","2001-07-01"
"Total",367.358097374,"367 Million MWh","2001-08-01"
"Total",304.272935283,"304 Million MWh","2001-09-01"
"Total",292.4051968909999,"292 Million MWh","2001-10-01"
"Total",276.65042046399986,"276 Million MWh","2001-11-01"
"Total",303.1899393130001,"303 Million MWh","2001-12-01"
"Total",318.49356443899995,"318 Million MWh","2002-01-01"
"Total",280.5783497179999,"280 Million MWh","2002-02-01"
"Total",301.0465201780001,"301 Million MWh","2002-03-01"
"Total",288.23714027999995,"288 Million MWh","2002-04-01"
"Total",306.1587220040001,"306 Million MWh","2002-05-01"
"Total",339.25067793,"339 Million MWh","2002-06-01"
"Total",379.286620395,"379 Million MWh","2002-07-01"
"Total",372.2049750249998,"372 Million MWh","2002-08-01"
"Total",329.245730359,"329 Million MWh","2002-09-01"
"Total",305.211393328,"305 Million MWh","2002-10-01"
"Total",294.6906075920001,"294 Million MWh","2002-11-01"
"Total",323.19479713,"323 Million MWh","2002-12-01"
"Total",336.6164077230001,"336 Million MWh","2003-01-01"
"Total",294.9179189890001,"294 Million MWh","2003-02-01"
"Total",299.9339559879999,"299 Million MWh","2003-03-01"
"Total",281.862587822,"281 Million MWh","2003-04-01"
"Total",303.3574771579998,"303 Million MWh","2003-05-01"
"Total",324.2252008039999,"324 Million MWh","2003-06-01"
"Total",369.48458925499995,"369 Million MWh","2003-07-01"
"Total",376.61939933300005,"376 Million MWh","2003-08-01"
"Total",318.513048725,"318 Million MWh","2003-09-01"
"Total",301.53397119699986,"301 Million MWh","2003-10-01"
"Total",292.5627013709999,"292 Million MWh","2003-11-01"
"Total",327.11061886,"327 Million MWh","2003-12-01"
"Total",344.97158559045994,"344 Million MWh","2004-01-01"
"Total",312.43904015192,"312 Million MWh","2004-02-01"
"Total",306.8093714244601,"306 Million MWh","2004-03-01"
"Total",288.44286941142974,"288 Million MWh","2004-04-01"
"Total",325.19983871541,"325 Million MWh","2004-05-01"
"Total",343.03334881372996,"343 Million MWh","2004-06-01"
"Total",375.2145147318601,"375 Million MWh","2004-07-01"
"Total",366.2856578539699,"366 Million MWh","2004-08-01"
"Total",333.7244518086202,"333 Million MWh","2004-09-01"
"Total",310.6198427833399,"310 Million MWh","2004-10-01"
"Total",299.8667929219102,"299 Million MWh","2004-11-01"
"Total",339.79139530345,"339 Million MWh","2004-12-01"
"Total",342.6848695259202,"342 Million MWh","2005-01-01"
"Total",298.15926425815,"298 Million MWh","2005-02-01"
"Total",317.03743128199017,"317 Million MWh","2005-03-01"
"Total",289.11935531007003,"289 Million MWh","2005-04-01"
"Total",314.63431302284,"314 Million MWh","2005-05-01"
"Total",363.1289816419502,"363 Million MWh","2005-06-01"
"Total",401.81906205693986,"401 Million MWh","2005-07-01"
"Total",404.51579829000974,"404 Million MWh","2005-08-01"
"Total",349.76616846886986,"349 Million MWh","2005-09-01"
"Total",316.0156886549899,"316 Million MWh","2005-10-01"
"Total",305.6909641950198,"305 Million MWh","2005-11-01"
"Total",347.65224274792985,"347 Million MWh","2005-12-01"
"Total",328.6506924319201,"328 Million MWh","2006-01-01"
"Total",307.3269548229301,"307 Million MWh","2006-02-01"
"Total",318.72284631395996,"318 Million MWh","2006-03-01"
"Total",297.85202624602994,"297 Million MWh","2006-04-01"
"Total",330.60865665810013,"330 Million MWh","2006-05-01"
"Total",364.25252645107975,"364 Million MWh","2006-06-01"
"Total",410.41304543214994,"410 Million MWh","2006-07-01"
"Total",407.7548262059601,"407 Million MWh","2006-08-01"
"Total",331.97080089307997,"331 Million MWh","2006-09-01"
"Total",321.5591060019299,"321 Million MWh","2006-10-01"
"Total",309.09566356706,"309 Million MWh","2006-11-01"
"Total",336.22036758796,"336 Million MWh","2006-12-01"
"Total",353.47130743200023,"353 Million MWh","2007-01-01"
"Total",323.21198509299984,"323 Million MWh","2007-02-01"
"Total",320.4545754219998,"320 Million MWh","2007-03-01"
"Total",303.04382714900015,"303 Million MWh","2007-04-01"
"Total",330.1839284749999,"330 Million MWh","2007-05-01"
"Total",362.6308508090003,"362 Million MWh","2007-06-01"
"Total",393.2016312999999,"393 Million MWh","2007-07-01"
"Total",421.76399689499993,"421 Million MWh","2007-08-01"
"Total",355.3719769159998,"355 Million MWh","2007-09-01"
"Total",332.47460240900017,"332 Million MWh","2007-10-01"
