plant id,state,lat,lon,nerc
54526,NY,43.617965,-75.305443,NPCC
54529,FL,28.0274,-81.8475,FRCC
54531,LA,29.7614,-93.6086,SERC
54533,MN,44.796405,-95.179787,MRO
54534,FL,27.9828,-82.4919,FRCC
54535,FL,30.3069,-81.6892,
54536,MI,42.105669,-83.498845,RFC
54537,WA,48.828813,-122.686667,WECC
54538,GA,34.339588,-82.819871,SERC
54539,MI,42.985,-83.9764,RFC
54540,IL,42.2891,-88.413,RFC
54541,NY,40.7392,-73.2597,NPCC
54547,NY,43.495,-76.4511,NPCC
54548,NY,43.980806,-75.624677,NPCC
54549,MI,42.772888,-84.52367,RFC
54550,AL,30.43203,-88.18241,SERC
54554,CA,38.3914,-120.0008,WECC
54555,CA,38.144636,-120.380497,WECC
54556,IL,41.7775,-87.8233,RFC
54558,ID,42.6051,-114.093,WECC
54561,CA,37.368153,-121.943607,WECC
54562,WA,46.103887,-122.918429,WECC
54564,NY,42.870968,-78.875549,NPCC
54566,GA,32.8061,-83.5456,SERC
54567,CA,38.596283,-121.687518,WECC
54569,NJ,39.909424,-74.178041,RFC
54571,PA,42.226944,-79.8575,RFC
54572,NH,43.473238,-71.533623,NPCC
54573,NY,41.598395,-73.922036,NPCC
54574,NY,44.7132,-73.4557,NPCC
54578,ID,42.953989,-115.293739,WECC
54579,ID,42.6056,-113.6839,WECC
54580,NY,43.2469,-73.8281,NPCC
54586,MA,42.632124,-71.313235,NPCC
54587,ME,45.3669,-68.5106,NPCC
54592,NY,44.9503,-74.8928,NPCC
54593,NY,42.9828,-78.1592,NPCC
54594,AZ,32.578011,-110.852608,WECC
54595,NY,40.968611,-73.886389,NPCC
54602,MI,42.440833,-83.035556,RFC
54603,MI,42.249444,-83.289167,RFC
54604,MI,42.299332,-83.705318,RFC
54605,CT,41.748327,-72.636693,NPCC
54606,TX,29.5889,-98.6139,TRE
54607,TX,32.9883,-96.7489,TRE
54612,OR,43.876944,-116.989444,WECC
54618,NC,36.033761,-80.227404,SERC
54620,MA,42.5428,-71.8528,NPCC
54623,FL,25.748565,-80.152791,FRCC
54624,FL,25.549834,-80.336253,FRCC
54625,PA,40.0967,-75.3103,RFC
54626,CA,35.576323,-119.006245,WECC
54627,FL,26.5769,-80.7469,FRCC
54628,TX,31.764458,-106.391314,WECC
54630,CO,39.648565,-106.949394,WECC
54634,PA,40.8222,-76.1736,RFC
54637,TX,29.963502,-93.929737,TRE
54638,PA,41.491466,-78.675759,RFC
54639,NH,44.3889,-71.1645,NPCC
54640,NJ,40.0613,-74.1686,RFC
54645,CA,32.972778,-117.080278,WECC
54647,CA,35.05,-118.2572,WECC
54650,CA,33.9211,-116.5642,WECC
54652,WA,48.829722,-122.149167,WECC
54653,CA,39.558897,-121.296117,WECC
54654,CA,40.0941,-123.508983,WECC
54655,VA,36.576778,-79.432503,SERC
54656,NC,34.3533,-78.2137,SERC
54657,CT,41.6242,-72.041667,NPCC
54658,FL,28.0542,-81.8058,FRCC
54659,IL,41.0333,-87.8678,RFC
54661,WI,42.5825,-88.0436,RFC
54662,IL,41.981004,-88.27452,RFC
54663,NH,43.241555,-70.966404,NPCC
54664,IL,40.551389,-89.668611,SERC
54665,NV,39.3951,-119.7471,WECC
54666,NV,39.3951,-119.7471,WECC
54667,NM,32.6956,-108.1225,WECC
54668,ID,44.0597,-111.3535,WECC
54669,NM,36.732778,-107.965833,WECC
54674,ID,46.383828,-115.949338,WECC
54675,SC,35.1103,-81.9675,SERC
54676,TX,28.9802,-95.342,TRE
54677,LA,29.9327,-89.9782,SERC
54678,LA,31.088011,-91.618853,SPP
54679,CO,40.0111,-105.3347,WECC
54680,CO,40.0111,-105.3347,WECC
54681,CA,33.9603,-116.5364,WECC
54682,CA,33.9603,-116.5364,WECC
54685,CA,33.9211,-116.5642,WECC
54686,CA,35.0506,-118.1714,WECC
54687,CA,35.0506,-118.1714,WECC
54689,CA,32.7146,-115.518,WECC
54690,ID,43.6058,-116.5753,WECC
54691,NY,43.884444,-75.430556,NPCC
54693,PA,39.985641,-76.676158,RFC
54694,AZ,32.728822,-114.654053,WECC
54700,IA,41.598889,-93.355,MRO
54702,OK,36.431389,-98.244444,SPP
54704,LA,32.514167,-93.53,SPP
54705,LA,29.8667,-89.8261,SERC
54707,NJ,40.627823,-74.935979,RFC
54708,NJ,40.865724,-74.194532,RFC
54710,IA,42.490556,-90.745,MRO
54712,IA,43.0906,-91.5542,MRO
54714,IA,42.02425,-91.70405,MRO
54715,IA,42.056,-92.8971,MRO
54716,IA,42.0289,-91.5975,MRO
54717,IA,42.0356,-91.6458,MRO
54718,IA,43.3744,-92.1331,MRO
54719,IA,41.935,-91.6361,MRO
54720,IA,41.7958,-92.0592,MRO
54721,OR,44.724242,-121.247729,WECC
54723,VA,38.6892,-77.2375,SERC
54724,CA,32.7881,-115.2481,WECC
54729,CO,40.106269,-108.711161,WECC
54730,AL,30.403538,-88.12833,SERC
54731,IN,39.761513,-86.501588,RFC
54734,NM,32.66176,-108.3628,WECC
54735,IA,42.53,-90.6847,MRO
54743,AL,32.668889,-86.72,SERC
54744,MS,31.24793,-90.19914,SERC
54745,AL,31.89738,-85.151596,SERC
54746,PA,40.162633,-74.768164,RFC
54748,TX,29.97876,-93.952294,TRE
54749,CA,33.1185,-117.0995,WECC
54750,CA,35.0663,-118.339444,WECC
54751,MI,43.08511,-83.669386,RFC
54752,AL,31.9698,-87.4806,SERC
54753,ID,42.647376,-114.89031,WECC
54755,NC,36.4364,-77.6167,SERC
54756,MI,43.047306,-85.956173,RFC
54757,MI,42.908815,-83.725085,RFC
54758,CT,41.584429,-72.041629,NPCC
54761,OR,45.8042,-119.37,WECC
54763,AL,32.4541,-87.9759,SERC
54766,VA,37.193584,-77.467185,SERC
54767,NY,40.670556,-73.936389,NPCC
54768,CA,35.4837,-119.0298,WECC
54769,NY,40.6467,-74.0211,NPCC
54772,NY,43.304413,-73.63993,NPCC
54775,IA,41.6572,-91.54,MRO
54779,OK,36.1261,-97.07,-
54780,IL,40.105169,-88.241528,SERC
54781,VA,36.7589,-76.4961,SERC
54782,NY,42.9281,-76.8408,NPCC
54785,PA,39.942219,-75.188069,RFC
54788,IL,42.044038,-87.699556,RFC
54789,AL,31.077,-87.1116,SERC
54790,IL,41.1603,-87.8542,RFC
54793,IA,42.6878,-95.405,MRO
54794,MN,44.216812,-96.237148,MRO
54795,MD,39.2744,-76.5956,RFC
54798,IL,41.9875,-88.164444,RFC
54800,CA,36.8347,-119.7667,WECC
54801,NC,36.423715,-79.952494,SERC
54802,AL,32.1761,-85.0272,SERC
54803,NH,43.7644,-71.6881,NPCC
54804,MI,42.272222,-83.305,RFC
54805,MA,42.129361,-71.511496,NPCC
54806,AL,30.395,-88.163333,SERC
54807,NJ,39.55,-75.05,RFC
54808,NY,40.7899,-73.9233,
54809,WA,47.6539,-122.3036,WECC
54811,KS,39.243611,-96.589722,SPP
54812,ID,42.740139,-114.161173,WECC
54813,GA,33.8111,-84.3928,SERC
54814,NM,36.7367,-107.9417,WECC
54816,GA,33.8775,-84.4603,SERC
54817,TX,32.3994,-97.4078,TRE
54818,GA,33.7583,-84.3869,SERC
54823,NC,34.74625,-78.807292,SERC
54828,GA,33.905,-84.46,SERC
54829,NJ,40.475724,-74.446199,RFC
54830,GA,33.7919,-84.2831,SERC
54832,MD,38.6681,-76.8678,RFC
54835,IN,40.387242,-86.939136,RFC
54838,AZ,33.305556,-111.8925,WECC
54839,GA,30.9136,-83.2529,SERC
54841,GA,32.9708,-82.8028,SERC
54842,WI,44.2869,-88.3339,MRO
54844,VA,38.124688,-78.203543,SERC
54845,GA,33.7625,-84.3872,SERC
54848,GA,30.8625,-83.2894,SERC
54849,GA,33.2708,-82.4569,SERC
54850,KY,37.3208,-85.3611,SERC
54851,WI,43.0214,-87.9014,
54852,ME,45.4542,-69.61,NPCC
54854,NV,36.1375,-115.0339,WECC
54855,IL,41.91708,-87.79218,RFC
54856,GA,31.78319,-83.801396,SERC
54857,WI,45.7725,-87.9936,MRO
54858,MO,38.627566,-90.193377,SERC
54860,WA,47.534465,-121.702596,WECC
54863,NY,42.6944,-74.9242,NPCC
54865,NY,43.227058,-76.302137,NPCC
54866,RI,41.406111,-71.749722,NPCC
54867,MI,46.4094,-86.6443,MRO
54870,NH,43.443333,-72.05,NPCC
54872,GA,33.689362,-83.990333,SERC
54877,GA,33.7611,-84.3892,SERC
54878,NY,44.336358,-75.50274,NPCC
54880,GA,33.273835,-82.407813,SERC
54882,NC,36.0205,-78.516,SERC
54884,NY,40.714444,-73.966944,
54885,WI,44.2769,-88.3344,MRO
54886,IL,41.9031,-87.6831,RFC
54887,NC,35.665961,-77.35744,SERC
54890,MI,43.27975,-83.865066,RFC
54894,NC,35.4189,-80.0917,SERC
54895,NC,35.3944,-80.0753,SERC
54896,NC,35.6008,-80.2339,SERC
54897,NC,35.4856,-80.1758,SERC
54898,NC,35.4475,-83.863889,SERC
54899,NC,35.4478,-83.9383,SERC
54900,TN,35.4923,-83.9806,SERC
54901,TN,35.5453,-84.0503,SERC
54903,MI,41.890968,-83.99286,RFC
54906,GA,33.757513,-84.386871,SERC
54907,MA,42.360986,-71.093876,NPCC
54908,ND,46.6144,-97.5765,MRO
54909,CA,35.1061,-118.3114,WECC
54910,MI,43.17642,-83.847974,RFC
54912,CA,38.0169,-122.1117,WECC
54913,NJ,40.735833,-74.173055,RFC
54914,NY,40.699357,-73.976392,NPCC
54915,MI,43.9375,-86.425,RFC
54918,MS,32.388271,-90.908344,SERC
54923,OH,39.321389,-82.101111,RFC
54924,IL,41.8794,-88.22,RFC
54925,IN,39.744983,-86.494658,RFC
54926,IN,41.4936,-86.1658,RFC
54927,LA,29.252062,-89.9721,RFC
54929,IA,41.9167,-91.6542,MRO
54930,IA,40.58415,-91.42453,-
54931,CA,35.0697,-118.3167,WECC
54932,IL,41.5776,-87.7704,RFC
54933,IL,42.3156,-89.0356,RFC
54934,PA,41.436308,-75.598437,RFC
54935,MD,39.403936,-76.317161,RFC
54936,CA,32.583571,-116.930907,WECC
54937,MA,42.293927,-71.308111,NPCC
54938,MN,44.8275,-93.444167,MRO
54939,MN,44.7806,-93.3094,MRO
54940,TX,30.309722,-97.735833,TRE
54942,IL,41.853611,-87.7375,RFC
54944,OR,44.671667,-123.061389,WECC
54945,CT,41.750521,-72.652982,NPCC
54947,NC,35.261111,-77.674167,SERC
54948,TX,32.428056,-102.803056,TRE
54950,OR,44.048333,-123.073889,WECC
54951,CA,36.7056,-121.7714,WECC
54953,NY,43.2958,-73.5956,NPCC
54955,NE,41.691667,-103.320833,MRO
54956,IN,41.6514,-86.9036,RFC
54962,TX,32.607778,-95.206388,TRE
54965,MI,42.8183,-82.4856,RFC
54966,TX,31.7333,-104.75,WECC
54967,IA,42.0264,-91.7042,MRO
54968,IA,42.83815,-93.60325,MRO
54969,IL,41.845306,-89.481286,RFC
54970,NJ,40.683046,-74.233117,RFC
54972,TX,32.536941,-94.396389,SPP
54974,OH,41.515211,-84.293549,RFC
54975,NM,32.164818,-106.451281,WECC
54976,TX,32.592222,-95.660833,TRE
54978,OH,39.114444,-82.989167,RFC
54979,TX,32.2075,-101.388333,TRE
54980,NJ,40.024937,-74.250137,RFC
54981,MA,42.205236,-72.592862,NPCC
54984,NC,36.191241,-80.183458,SERC
54985,AL,31.262356,-85.402737,SERC
54987,IL,41.74,-88.06,RFC
54989,MI,42.764456,-82.747087,
54992,MA,42.4528,-71.0894,NPCC
54995,IN,41.6844,-87.4214,RFC
54996,CA,33.157,-115.6386,WECC
54998,VA,36.8083,-76.3036,SERC
54999,GA,32.076111,-81.085833,SERC
55000,TX,29.129714,-97.311236,TRE
55002,NC,34.9944,-78.1583,SERC
55004,IL,41.5839,-87.6047,RFC
55005,IL,41.6225,-87.5978,RFC
55006,NH,42.73227,-71.522418,NPCC
55007,ID,42.59483,-114.435295,WECC
55009,CA,40.846806,-121.956446,WECC
55010,MN,44.7956,-92.9119,MRO
55011,WI,42.855463,-88.72992,RFC
55012,MA,42.068333,-71.050278,NPCC
55013,WI,42.649722,-88.723056,RFC
55014,IL,41.73379,-88.084908,RFC
55015,TX,29.0728,-95.745,TRE
55025,TX,30.8847,-101.9208,TRE
55026,MA,41.8312,-71.1239,NPCC
55027,NE,41.0772,-95.87,MRO
55029,WI,44.44861,-88.07204,MRO
55031,ME,44.506315,-70.242312,NPCC
55033,NE,41.2033,-95.9292,MRO
55034,ME,44.8061,-70.2186,NPCC
55035,IA,41.4928,-90.6275,SERC
55036,TN,35.949209,-83.926065,SERC
55037,TN,36.211389,-86.694444,SERC
55038,NE,41.261389,-96.032778,MRO
55039,NM,35.026,-106.644,WECC
55040,GA,32.4856,-83.6039,SERC
55041,MA,42.0476,-72.6478,NPCC
55042,CT,41.1692,-73.1844,NPCC
55043,SC,35.0727,-81.613,SERC
55044,AL,31.4894,-87.8989,SERC
55046,MA,42.040141,-71.213784,NPCC
55047,TX,29.72475,-95.176479,TRE
55048,RI,41.6422,-71.1706,NPCC
55049,CA,40.4731,-122.3206,WECC
55051,LA,30.2586,-91.185,SERC
55052,TX,32.05,-100.6917,TRE
55053,TX,33.195763,-97.802547,TRE
55054,IL,40.9314,-88.6548,RFC
55055,IL,41.391389,-87.6375,RFC
55056,IL,41.8717,-87.8861,RFC
55057,IL,40.7942,-89.8436,SERC
55059,IL,39.856389,-89.619444,SERC
55060,IL,41.7989,-87.825,RFC
55061,GA,33.3516,-84.9996,SERC
55062,TX,30.5924,-95.9178,TRE
55063,MS,34.3356,-89.9275,SERC
55064,TX,35.6957,-101.36,SPP
55065,TX,32.9728,-102.7417,SPP
55066,IN,41.6789,-87.42,RFC
55067,IL,41.852709,-87.61851,RFC
55068,ME,44.8242,-68.7094,NPCC
55073,IN,41.511944,-87.179444,RFC
55074,PA,42.060172,-80.020765,RFC
55075,AR,34.2181,-91.9025,SERC
55076,MS,33.3761,-89.2183,SERC
55077,NV,35.788889,-114.994167,WECC
55079,MA,42.112291,-72.015113,NPCC
55080,MS,34.540833,-88.939722,SERC
55081,TN,35.5438,-89.198,SERC
55082,MS,33.638611,-88.304444,SERC
55084,CA,38.0569,-122.2161,
55086,TX,27.88929,-97.258417,TRE
55087,MI,42.8206,-85.9975,RFC
55088,MI,42.3026,-83.154,
55089,LA,29.9888,-90.4599,SERC
55090,ID,47.331006,-116.890352,WECC
55091,TX,32.4302,-97.0537,TRE
55092,NJ,40.429722,-74.418056,RFC
55093,MA,41.923068,-71.086412,NPCC
55094,CA,32.844845,-117.162747,WECC
55095,MA,42.625,-71.351944,NPCC
55096,IN,41.6317,-87.1728,RFC
55097,TX,33.6308,-95.59,TRE
55098,TX,26.208,-98.3992,TRE
55099,LA,32.6889,-92.0811,SERC
55100,ME,44.5303,-70.5219,NPCC
55101,MI,42.281345,-85.494956,RFC
55102,MI,45.030397,-84.730795,RFC
55103,OR,42.173889,-121.810556,WECC
55104,TX,30.0444,-93.771389,TRE
55107,RI,41.8017,-71.5186,NPCC
55109,IL,42.0931,-88.2397,RFC
55110,OH,39.4522,-84.4647,RFC
55111,IN,39.922328,-87.446358,RFC
55112,CA,39.053139,-121.695873,WECC
55113,NJ,39.8743,-75.159444,RFC
55116,NC,36.3297,-79.8297,SERC
55117,LA,30.221,-93.2992,SERC
55120,TX,30.054478,-93.757435,TRE
55122,TX,29.954321,-93.883592,TRE
55123,TX,26.3403,-98.19,TRE
55124,AZ,35.054029,-114.133272,WECC
55125,OR,45.936157,-118.65999,WECC
55126,CT,41.224355,-73.099728,NPCC
55127,CO,40.217143,-103.68504,WECC
55128,GA,33.8148,-83.6954,SERC
55129,AZ,32.9042,-111.7889,WECC
55131,IL,41.4797,-88.2581,RFC
55132,TX,32.017826,-94.619743,TRE
55133,MN,44.8196,-93.1156,MRO
55134,WY,41.555,-110.047222,WECC
55135,WI,44.1936,-88.5064,MRO
55137,TX,29.593056,-97.973215,TRE
55138,AL,32.54098,-85.038879,SERC
55139,TX,32.33422,-97.731686,TRE
55141,GA,33.358472,-84.991391,SERC
55142,PA,39.9578,-76.7408,RFC
55144,TX,29.7806,-97.9894,TRE
55146,OK,35.9833,-95.9346,-
55148,IN,39.0708,-87.0128,RFC
55149,CT,41.872043,-71.895799,NPCC
55150,LA,30.494444,-91.169444,SERC
55151,CA,35.2956,-119.5919,WECC
55152,GA,33.7708,-84.3861,SERC
55153,TX,29.6244,-98.1419,TRE
55154,TX,30.1478,-97.2714,TRE
55155,NY,42.704391,-73.850866,NPCC
55156,VA,38.638333,-77.414722,SERC
55157,WA,47.28,-122.499722,WECC
55159,NJ,40.789167,-74.123889,RFC
55160,CA,36.388,-119.394,WECC
55161,CA,34.2925,-118.389444,WECC
55162,FL,29.0969,-81.0689,FRCC
55163,CT,41.7861,-72.6544,NPCC
55164,KY,38.3902,-85.4133,SERC
55165,LA,30.1608,-93.345,SERC
55166,SC,35.0786,-81.575,SERC
55168,TX,30.1458,-97.55,TRE
55170,NH,42.9042,-71.4261,NPCC
55172,TX,31.8594,-97.3586,TRE
55173,LA,30.428611,-92.413056,SERC
55174,IL,41.5001,-87.595556,RFC
55176,TX,32.4481,-94.6903,SPP
55177,AZ,34.8678,-114.5317,WECC
55178,MO,38.7931,-94.3006,SERC
55179,ID,47.7858,-116.9203,WECC
55182,CA,35.2097,-119.585,WECC
55183,IL,41.774444,-89.607222,RFC
55184,CA,35.953293,-120.859952,WECC
55185,CA,35.4292,-119.6864,WECC
55187,TX,29.836952,-95.121744,TRE
55188,IL,41.712216,-90.279679,SERC
55192,FL,28.1289,-81.0978,FRCC
55193,PA,40.4219,-75.9356,RFC
55196,PA,40.546667,-79.768333,RFC
55197,MS,33.6464,-88.2717,SERC
55198,KY,38.191661,-82.604586,RFC
55199,IL,41.4388,-88.1236,RFC
55200,CO,39.6692,-105.0018,WECC
55201,IL,40.4705,-88.3987,SERC
55202,IL,38.1114,-89.3467,SERC
55203,CO,40.99616,-104.824943,WECC
55204,IL,38.7619,-89.0128,SERC
55206,TX,27.8139,-97.4283,TRE
55207,CO,40.0205,-105.2009,WECC
55208,MN,44.2917,-96.375,MRO
55209,CO,40.2425,-103.628056,WECC
55210,NM,32.114185,-106.846483,WECC
55211,MA,42.110577,-71.453468,NPCC
55212,MA,42.059876,-71.515811,NPCC
55215,TX,31.8403,-102.3264,TRE
55216,IL,41.411944,-88.332778,RFC
55217,CA,38.030071,-121.873004,WECC
55218,MS,32.378969,-90.219906,SERC
55219,MS,33.044722,-89.928333,SERC
55220,MS,33.0147,-89.6753,SERC
55221,AR,34.5923,-92.2166,SERC
55222,IL,41.393315,-87.943612,RFC
55223,TX,32.32,-96.675,TRE
55224,IN,38.6716,-87.2931,RFC
55225,OK,36.0119,-95.6967,SPP
55226,TX,31.8907,-96.1131,TRE
55228,OH,40.075783,-84.615136,RFC
55229,IN,40.6206,-85.3057,RFC
55230,TX,33.101,-97.9574,TRE
55231,PA,39.8614,-75.3358,RFC
55232,KY,37.0286,-88.3958,SERC
55233,PA,41.2908,-79.8061,RFC
55234,MO,39.3092,-91.5369,SERC
55236,IL,41.8287,-89.4054,RFC
55237,IL,39.2794,-88.4772,SERC
55238,IL,42.238558,-89.101202,RFC
55239,NJ,40.448674,-74.348879,RFC
55241,AL,30.7478,-88.0575,SERC
55242,FL,30.5664,-87.115,FRCC
55243,NY,40.787,-73.9048,NPCC
55244,GA,33.837699,-83.699577,SERC
55245,IL,39.798175,-88.349771,SERC
55247,OH,39.7139,-83.1778,RFC
55248,OH,39.727679,-84.209489,RFC
55250,IL,41.440893,-87.753189,RFC
55251,TN,36.2454,-88.612,SERC
55253,IL,41.429444,-87.6187,RFC
55257,AZ,32.3639,-111.1958,WECC
55259,IN,41.6739,-87.4775,RFC
55262,OH,41.397369,-83.641236,RFC
55263,OH,40.7167,-82.789,RFC
55264,OH,41.4079,-84.1095,RFC
55265,MN,44.129369,-96.116971,MRO
55267,GA,32.9111,-84.3064,SERC
55269,MS,34.9939,-90.0378,SERC
55270,MI,42.2488,-84.3767,RFC
55271,AL,32.6514,-86.7386,SERC
55274,GA,34.086,-84.245,SERC
55276,WV,38.3681,-82.5339,RFC
55278,WY,42.8475,-108.3136,WECC
55279,IL,41.8151,-88.2265,RFC
55281,IL,41.7181,-87.5449,RFC
55282,AZ,33.3417,-112.8897,WECC
55283,CO,38.6281,-104.7069,WECC
55284,WV,38.3441,-82.5938,RFC
55285,VA,36.6644,-82.1044,RFC
55286,FL,28.3661,-80.7947,FRCC
55287,IA,42.8417,-95.405,MRO
55288,ME,45.6072,-68.5453,NPCC
55292,AL,34.6292,-87.0214,SERC
55293,AL,34.6397,-87.0639,SERC
55294,ME,43.6575,-70.375,NPCC
55295,CA,33.6157,-114.6865,WECC
55296,IL,41.6835,-87.5563,RFC
55297,MI,42.32238,-86.29368,RFC
55298,PA,40.1475,-74.7411,RFC
55299,TX,29.7189,-95.2319,TRE
55301,AZ,33.441389,-112.161111,WECC
55302,UT,41.1097,-111.9554,WECC
55304,GA,31.3869,-84.08,SERC
55306,AZ,32.975,-112.6944,WECC
55308,KY,37.048333,-88.353889,SERC
55309,TX,29.866497,-93.96515,TRE
55311,TX,29.002,-95.394,TRE
55312,NM,32.8561,-108.0847,WECC
55313,TX,27.882778,-97.242778,TRE
55314,AR,33.296111,-92.593333,SERC
55315,IA,42.041667,-91.675,MRO
55316,MS,31.969722,-89.580278,SERC
55317,MA,42.2422,-70.9661,
55318,FL,28.493176,-80.780246,FRCC
55319,GA,33.9625,-83.3981,SERC
55320,TX,33.0583,-97.9103,TRE
55322,NV,36.383719,-114.921779,WECC
55327,TX,29.7731,-94.9019,TRE
55328,OR,45.794046,-119.313323,WECC
55331,PA,39.9,-75.199722,RFC
55332,GA,33.092239,-82.979992,SERC
55333,CA,38.0169,-121.8439,WECC
55334,IL,39.223144,-88.758406,SERC
55335,PA,40.421944,-75.935556,RFC
55336,PA,40.031389,-75.073889,RFC
55337,PA,40.3509,-76.3658,RFC
55339,CA,33.916667,-116.55,WECC
55340,AR,35.8619,-90.0253,-
55342,MN,43.985833,-96.078611,MRO
55343,NM,32.299349,-107.7834,WECC
55345,CA,32.581481,-116.914969,WECC
55347,PA,40.638021,-79.351725,RFC
55348,OH,41.47724,-83.45983,RFC
55349,WV,39.3325,-81.3642,RFC
55350,OH,40.0928,-82.0276,RFC
55353,MN,44.39956,-96.428367,MRO
55354,MN,44.421711,-96.434694,MRO
55357,TX,29.4731,-95.6244,TRE
55358,TX,30.2588,-93.7353,TRE
55364,IN,39.3931,-87.5108,RFC
55365,TX,29.7028,-95.0718,TRE
55367,TX,31.1392,-102.2253,TRE
55368,NY,42.678819,-78.243792,NPCC
55370,PA,39.851389,-79.070556,RFC
55372,AZ,33.47596,-113.113434,WECC
55373,MS,34.976667,-90.039444,SERC
55375,NY,40.7825,-73.8964,NPCC
55377,PA,39.7475,-79.838888,RFC
55380,AR,33.296146,-92.589364,SERC
55381,VA,37.9892,-75.54,RFC
55382,GA,34.7094,-84.9175,SERC
55386,SC,33.8697,-81.0178,SERC
55390,TX,32.9192,-96.9894,TRE
55391,WI,42.9767,-89.0492,RFC
55392,IL,42.4776,-87.895,RFC
55393,CA,37.2207,-121.7457,WECC
55395,MS,34.183,-90.5621,SERC
55396,CA,33.9014,-116.7167,WECC
55397,OH,39.58,-81.6564,RFC
55399,TX,31.6414,-104.7519,WECC
55400,CA,35.280318,-119.470707,WECC
55401,OH,39.0839,-82.3328,RFC
55402,MI,43.1864,-84.8429,RFC
55404,LA,30.2294,-91.065,SERC
55405,NY,42.2728,-73.8492,NPCC
55406,GA,32.277252,-81.284411,SERC
55409,AL,33.5883,-85.9731,SERC
55411,AL,33.000669,-85.903278,SERC
55412,FL,28.0525,-81.8083,FRCC
55414,FL,28.3665,-82.558611,FRCC
55415,FL,27.523607,-81.923951,FRCC
55417,IL,38.6996,-88.5392,SERC
55418,AR,34.29759,-92.868344,SERC
55419,LA,30.3217,-91.2347,SERC
55422,FL,27.2272,-81.8092,FRCC
55429,KY,37.8948,-86.6854,SERC
55433,LA,30.2825,-92.5997,SERC
55438,IL,42.000061,-88.244572,RFC
55439,VA,37.8667,-78.3813,SERC
55440,AL,32.6497,-86.74,SERC
55447,MO,39.0192,-92.2629,SERC
55451,MS,34.835,-89.2026,SERC
55453,CO,38.5569,-104.6875,WECC
55455,AZ,33.334562,-112.840641,WECC
55457,OK,35.29774,-97.58985,SPP
55463,OK,35.6856,-97.2264,SPP
55464,TX,29.713414,-95.134508,TRE
55467,LA,32.7061,-92.0683,SERC
55470,TX,29.378097,-94.932773,TRE
55477,WY,44.285,-105.3786,WECC
55478,SD,44.1203,-103.26,WECC
55479,WY,44.2858,-105.3833,WECC
55480,TX,32.7563,-96.4916,TRE
55481,AZ,33.345047,-112.864227,WECC
55482,WA,45.8114,-120.833,WECC
55488,NC,35.6067,-81.3006,SERC
55494,NV,39.55715,-119.517834,WECC
55496,IL,40.106931,-88.599867,SERC
55499,CA,38.398867,-121.923973,WECC
55501,OK,34.6831,-95.9349,-
55502,IN,39.0911,-84.8669,RFC
55503,OH,39.5333,-81.7178,RFC
55504,CO,39.2038,-103.7005,WECC
55505,CO,39.941129,-104.682015,WECC
55508,CA,36.652905,-120.580609,WECC
55510,CA,32.562448,-116.943869,WECC
55512,CA,32.796491,-116.972071,WECC
55513,CA,33.121943,-117.117441,WECC
55514,NV,36.415999,-114.960916,WECC
55516,PA,39.8592,-79.9182,RFC
55517,CT,41.448694,-72.835364,NPCC
55518,CA,34.5953,-117.3647,WECC
55521,CA,33.674722,-116.4025,WECC
55522,AZ,32.9285,-111.5899,WECC
55524,PA,39.7375,-76.306666,RFC
55525,WI,42.8869,-87.8422,
55526,TX,29.9522,-95.2422,TRE
55528,AZ,33.338056,-112.833889,WECC
55534,NC,35.737748,-81.7278,SERC
55536,TX,31.9022,-106.5806,WECC
55537,IN,41.699444,-86.481944,RFC
55538,CA,33.1261,-117.1172,WECC
55540,CA,32.591667,-117.058611,WECC
55541,CA,33.910873,-116.552994,WECC
55542,CA,32.567041,-116.944197,WECC
55544,OR,42.172718,-121.814393,WECC
55545,TX,26.34172,-98.175759,TRE
55546,NC,35.565,-79.793611,SERC
55551,TX,29.6744,-94.9139,TRE
55552,TX,29.8108,-95.2539,TRE
55554,TX,29.427503,-95.187642,TRE
55555,TX,30.3375,-95.4108,TRE
55556,TX,30.3225,-95.2681,TRE
55557,CA,33.7803,-118.24,WECC
55558,WI,44.2717,-88.3011,MRO
55560,WA,46.06,-118.917,WECC
55561,MN,44.42,-96.4347,MRO
55562,MN,44.4289,-96.4358,MRO
55563,MN,44.4231,-96.4458,MRO
55564,MN,44.4278,-96.43,MRO
55565,MN,44.4233,-96.4411,MRO
55566,MN,44.4131,-96.4325,MRO
55567,MN,44.2081,-96.1989,MRO
55568,MN,44.2258,-96.2789,MRO
55569,MN,44.2358,-96.2383,MRO
55570,MN,44.2364,-96.2331,MRO
55571,MN,44.2128,-96.2131,MRO
55572,MN,44.2275,-96.2192,MRO
55573,MN,44.2253,-96.235,MRO
55574,MN,44.2297,-96.225,MRO
55576,MN,47.0053,-96.4356,MRO
55578,TX,31.7158,-105.9908,WECC
55579,TX,35.4789,-101.2439,SPP
55581,TX,31.2092,-102.2417,TRE
55584,MA,42.0619,-70.9794,NPCC
55585,MA,42.1806,-71.08,NPCC
55586,MA,41.9992,-70.8519,NPCC
55587,VA,37.5106,-77.37,SERC
55588,TX,30.3431,-97.6203,TRE
55589,MA,41.748669,-71.106469,NPCC
55590,MA,42.1742,-72.5311,NPCC
55591,IL,41.997222,-89.3175,RFC
55592,IL,41.952742,-88.143737,RFC
55593,IL,41.374444,-90.522222,SERC
