nerc,fuel category,year,month,active capacity,possible gen,datetime
TRE,Wind,2013,9,11213.5,8073720.0,2013-09-01
TRE,Wind,2013,10,11213.5,8342844.0,2013-10-01
TRE,Wind,2013,11,11213.5,8073720.0,2013-11-01
TRE,Wind,2013,12,11363.5,8454444.0,2013-12-01
TRE,Wind,2014,1,11356.5,8449236.0,2014-01-01
TRE,Wind,2014,2,11356.5,7631568.0,2014-02-01
TRE,Wind,2014,3,11356.5,8449236.0,2014-03-01
TRE,Wind,2014,4,11356.5,8176680.0,2014-04-01
TRE,Wind,2014,5,11356.5,8449236.0,2014-05-01
TRE,Wind,2014,6,11356.5,8176680.0,2014-06-01
TRE,Wind,2014,7,11735.5,8731212.0,2014-07-01
TRE,Wind,2014,8,12024.1,8945930.4,2014-08-01
TRE,Wind,2014,9,12068.4,8689248.0,2014-09-01
TRE,Wind,2014,10,12068.4,8978889.6,2014-10-01
TRE,Wind,2014,11,12250.1,8820072.0,2014-11-01
TRE,Wind,2014,12,12849.3,9559879.2,2014-12-01
TRE,Wind,2015,1,12929.3,9619399.2,2015-01-01
TRE,Wind,2015,2,12929.3,8688489.6,2015-02-01
TRE,Wind,2015,3,12929.3,9619399.2,2015-03-01
TRE,Wind,2015,4,13792.3,9930456.0,2015-04-01
TRE,Wind,2015,5,13990.2,10408708.8,2015-05-01
TRE,Wind,2015,6,13990.2,10072944.0,2015-06-01
TRE,Wind,2015,7,14197.4,10562865.6,2015-07-01
TRE,Wind,2015,8,14547.5,10823340.0,2015-08-01
TRE,Wind,2015,9,14741.5,10613880.0,2015-09-01
TRE,Wind,2015,10,15041.5,11190876.0,2015-10-01
TRE,Wind,2015,11,15241.5,10973880.0,2015-11-01
TRE,Wind,2015,12,16048.2,11939860.8,2015-12-01
TRE,Wind,2016,1,16048.2,11939860.8,2016-01-01
TRE,Wind,2016,2,16048.2,11169547.2,2016-02-01
TRE,Wind,2016,3,16048.2,11939860.8,2016-03-01
TRE,Wind,2016,4,16048.2,11554704.0,2016-04-01
TRE,Wind,2016,5,16248.2,12088660.8,2016-05-01
TRE,Wind,2016,6,16668.2,12001104.0,2016-06-01
TRE,Wind,2016,7,16868.2,12549940.8,2016-07-01
TRE,Wind,2016,8,16868.2,12549940.8,2016-08-01
TRE,Wind,2016,9,16868.2,12145104.0,2016-09-01
TRE,Wind,2016,10,17355.2,12912268.8,2016-10-01
TRE,Wind,2016,11,18015.6,12971232.0,2016-11-01
TRE,Wind,2016,12,18565.2,13812508.8,2016-12-01
TRE,Wind,2017,1,18565.2,13812508.8,2017-01-01
TRE,Wind,2017,2,18660.5,12539856.0,2017-02-01
TRE,Wind,2017,3,18710.9,13920909.6,2017-03-01
TRE,Wind,2017,4,18862.1,13580712.0,2017-04-01
TRE,Wind,2017,5,19025.1,14154674.4,2017-05-01
TRE,Wind,2017,6,19025.1,13698072.0,2017-06-01
TRE,Wind,2017,7,19025.1,14154674.4,2017-07-01
TRE,Wind,2017,8,19025.1,14154674.4,2017-08-01
TRE,Wind,2017,9,19025.1,13698072.0,2017-09-01
TRE,Wind,2017,10,19025.1,14154674.4,2017-10-01
TRE,Wind,2017,11,19025.1,13698072.0,2017-11-01
TRE,Wind,2017,12,19025.1,14154674.4,2017-12-01
WECC,Coal,2001,1,35115.5,26125932.0,2001-01-01
WECC,Coal,2001,2,35115.5,23597616.0,2001-02-01
WECC,Coal,2001,3,35115.5,26125932.0,2001-03-01
WECC,Coal,2001,4,35115.5,25283160.0,2001-04-01
WECC,Coal,2001,5,35115.5,26125932.0,2001-05-01
WECC,Coal,2001,6,35115.5,25283160.0,2001-06-01
WECC,Coal,2001,7,35115.5,26125932.0,2001-07-01
WECC,Coal,2001,8,35115.5,26125932.0,2001-08-01
WECC,Coal,2001,9,35115.5,25283160.0,2001-09-01
WECC,Coal,2001,10,35115.5,26125932.0,2001-10-01
WECC,Coal,2001,11,35115.5,25283160.0,2001-11-01
WECC,Coal,2001,12,35115.5,26125932.0,2001-12-01
WECC,Coal,2002,1,35115.5,26125932.0,2002-01-01
WECC,Coal,2002,2,35115.5,23597616.0,2002-02-01
WECC,Coal,2002,3,35115.5,26125932.0,2002-03-01
WECC,Coal,2002,4,35115.5,25283160.0,2002-04-01
WECC,Coal,2002,5,35115.5,26125932.0,2002-05-01
WECC,Coal,2002,6,35115.5,25283160.0,2002-06-01
WECC,Coal,2002,7,35115.5,26125932.0,2002-07-01
WECC,Coal,2002,8,35115.5,26125932.0,2002-08-01
WECC,Coal,2002,9,35115.5,25283160.0,2002-09-01
WECC,Coal,2002,10,35115.5,26125932.0,2002-10-01
WECC,Coal,2002,11,35115.5,25283160.0,2002-11-01
WECC,Coal,2002,12,35115.5,26125932.0,2002-12-01
WECC,Coal,2003,1,35117.5,26127420.0,2003-01-01
WECC,Coal,2003,2,35117.5,23598960.0,2003-02-01
WECC,Coal,2003,3,35117.5,26127420.0,2003-03-01
WECC,Coal,2003,4,35117.5,25284600.0,2003-04-01
WECC,Coal,2003,5,35117.5,26127420.0,2003-05-01
WECC,Coal,2003,6,35117.5,25284600.0,2003-06-01
WECC,Coal,2003,7,35117.5,26127420.0,2003-07-01
WECC,Coal,2003,8,35117.5,26127420.0,2003-08-01
WECC,Coal,2003,9,35117.5,25284600.0,2003-09-01
WECC,Coal,2003,10,35117.5,26127420.0,2003-10-01
WECC,Coal,2003,11,35117.5,25284600.0,2003-11-01
WECC,Coal,2003,12,35117.5,26127420.0,2003-12-01
WECC,Coal,2004,1,35117.5,26127420.0,2004-01-01
WECC,Coal,2004,2,35117.5,24441780.0,2004-02-01
WECC,Coal,2004,3,35117.5,26127420.0,2004-03-01
WECC,Coal,2004,4,35117.5,25284600.0,2004-04-01
WECC,Coal,2004,5,35117.5,26127420.0,2004-05-01
WECC,Coal,2004,6,35117.5,25284600.0,2004-06-01
WECC,Coal,2004,7,35117.5,26127420.0,2004-07-01
WECC,Coal,2004,8,35117.5,26127420.0,2004-08-01
WECC,Coal,2004,9,35117.5,25284600.0,2004-09-01
WECC,Coal,2004,10,35117.5,26127420.0,2004-10-01
WECC,Coal,2004,11,35117.5,25284600.0,2004-11-01
WECC,Coal,2004,12,35117.5,26127420.0,2004-12-01
WECC,Coal,2005,1,35117.5,26127420.0,2005-01-01
WECC,Coal,2005,2,35103.5,23589552.0,2005-02-01
WECC,Coal,2005,3,35103.5,26117004.0,2005-03-01
WECC,Coal,2005,4,35103.5,25274520.0,2005-04-01
WECC,Coal,2005,5,35103.5,26117004.0,2005-05-01
WECC,Coal,2005,6,35101.5,25273080.0,2005-06-01
WECC,Coal,2005,7,35101.5,26115516.0,2005-07-01
WECC,Coal,2005,8,35101.5,26115516.0,2005-08-01
WECC,Coal,2005,9,35101.5,25273080.0,2005-09-01
WECC,Coal,2005,10,35101.5,26115516.0,2005-10-01
WECC,Coal,2005,11,35101.5,25273080.0,2005-11-01
WECC,Coal,2005,12,35101.5,26115516.0,2005-12-01
WECC,Coal,2006,1,35101.5,26115516.0,2006-01-01
WECC,Coal,2006,2,35101.5,23588208.0,2006-02-01
WECC,Coal,2006,3,35217.2,26201596.8,2006-03-01
WECC,Coal,2006,4,35217.2,25356384.0,2006-04-01
WECC,Coal,2006,5,35217.2,26201596.8,2006-05-01
WECC,Coal,2006,6,35217.2,25356384.0,2006-06-01
WECC,Coal,2006,7,35675.3,26542423.2,2006-07-01
WECC,Coal,2006,8,35675.3,26542423.2,2006-08-01
WECC,Coal,2006,9,35675.3,25686216.0,2006-09-01
WECC,Coal,2006,10,35675.3,26542423.2,2006-10-01
WECC,Coal,2006,11,35675.3,25686216.0,2006-11-01
WECC,Coal,2006,12,35675.3,26542423.2,2006-12-01
WECC,Coal,2007,1,35675.3,26542423.2,2007-01-01
WECC,Coal,2007,2,35675.3,23973801.6,2007-02-01
WECC,Coal,2007,3,35675.3,26542423.2,2007-03-01
WECC,Coal,2007,4,35675.3,25686216.0,2007-04-01
WECC,Coal,2007,5,35675.3,26542423.2,2007-05-01
WECC,Coal,2007,6,35675.3,25686216.0,2007-06-01
WECC,Coal,2007,7,35675.3,26542423.2,2007-07-01
WECC,Coal,2007,8,35675.3,26542423.2,2007-08-01
WECC,Coal,2007,9,35675.3,25686216.0,2007-09-01
WECC,Coal,2007,10,35675.3,26542423.2,2007-10-01
WECC,Coal,2007,11,35675.3,25686216.0,2007-11-01
WECC,Coal,2007,12,35675.3,26542423.2,2007-12-01
WECC,Coal,2008,1,35727.3,26581111.2,2008-01-01
WECC,Coal,2008,2,35727.3,24866200.8,2008-02-01
WECC,Coal,2008,3,35727.3,26581111.2,2008-03-01
WECC,Coal,2008,4,35703.3,25706376.0,2008-04-01
WECC,Coal,2008,5,35703.3,26563255.2,2008-05-01
WECC,Coal,2008,6,35945.3,25880616.0,2008-06-01
WECC,Coal,2008,7,35945.3,26743303.2,2008-07-01
WECC,Coal,2008,8,35945.3,26743303.2,2008-08-01
WECC,Coal,2008,9,35945.3,25880616.0,2008-09-01
WECC,Coal,2008,10,35945.3,26743303.2,2008-10-01
WECC,Coal,2008,11,35945.3,25880616.0,2008-11-01
WECC,Coal,2008,12,35945.3,26743303.2,2008-12-01
WECC,Coal,2009,1,35945.3,26743303.2,2009-01-01
WECC,Coal,2009,2,35945.3,24155241.6,2009-02-01
WECC,Coal,2009,3,35945.3,26743303.2,2009-03-01
WECC,Coal,2009,4,35945.3,25880616.0,2009-04-01
WECC,Coal,2009,5,35963.8,26757067.2,2009-05-01
WECC,Coal,2009,6,35963.8,25893936.0,2009-06-01
WECC,Coal,2009,7,35963.8,26757067.2,2009-07-01
WECC,Coal,2009,8,35963.8,26757067.2,2009-08-01
WECC,Coal,2009,9,35963.8,25893936.0,2009-09-01
WECC,Coal,2009,10,35963.8,26757067.2,2009-10-01
WECC,Coal,2009,11,35963.8,25893936.0,2009-11-01
WECC,Coal,2009,12,36421.9,27097893.6,2009-12-01
WECC,Coal,2010,1,36421.9,27097893.6,2010-01-01
WECC,Coal,2010,2,36414.4,24470476.8,2010-02-01
WECC,Coal,2010,3,36414.4,27092313.6,2010-03-01
WECC,Coal,2010,4,36530.4,26301888.0,2010-04-01
WECC,Coal,2010,5,36530.4,27178617.6,2010-05-01
WECC,Coal,2010,6,36530.4,26301888.0,2010-06-01
WECC,Coal,2010,7,37387.2,27816076.8,2010-07-01
WECC,Coal,2010,8,37387.2,27816076.8,2010-08-01
WECC,Coal,2010,9,37387.2,26918784.0,2010-09-01
WECC,Coal,2010,10,37387.2,27816076.8,2010-10-01
WECC,Coal,2010,11,37387.2,26918784.0,2010-11-01
WECC,Coal,2010,12,37387.2,27816076.8,2010-12-01
WECC,Coal,2011,1,37312.2,27760276.8,2011-01-01
WECC,Coal,2011,2,37312.2,25073798.4,2011-02-01
WECC,Coal,2011,3,37312.2,27760276.8,2011-03-01
WECC,Coal,2011,4,37312.2,26864784.0,2011-04-01
WECC,Coal,2011,5,37312.2,27760276.8,2011-05-01
WECC,Coal,2011,6,37312.2,26864784.0,2011-06-01
WECC,Coal,2011,7,37312.2,27760276.8,2011-07-01
WECC,Coal,2011,8,37312.2,27760276.8,2011-08-01
WECC,Coal,2011,9,37312.2,26864784.0,2011-09-01
WECC,Coal,2011,10,37312.2,27760276.8,2011-10-01
WECC,Coal,2011,11,37670.9,27123048.0,2011-11-01
WECC,Coal,2011,12,37670.9,28027149.6,2011-12-01
WECC,Coal,2012,1,37670.9,28027149.6,2012-01-01
WECC,Coal,2012,2,37670.9,26218946.4,2012-02-01
WECC,Coal,2012,3,37670.9,28027149.6,2012-03-01
WECC,Coal,2012,4,37610.9,27079848.0,2012-04-01
WECC,Coal,2012,5,37485.9,27889509.6,2012-05-01
WECC,Coal,2012,6,37485.9,26989848.0,2012-06-01
WECC,Coal,2012,7,37485.9,27889509.6,2012-07-01
WECC,Coal,2012,8,35849.7,26672176.8,2012-08-01
WECC,Coal,2012,9,35849.7,25811784.0,2012-09-01
WECC,Coal,2012,10,35779.2,26619724.8,2012-10-01
WECC,Coal,2012,11,35779.2,25761024.0,2012-11-01
WECC,Coal,2012,12,35779.2,26619724.8,2012-12-01
WECC,Coal,2013,1,35779.2,26619724.8,2013-01-01
WECC,Coal,2013,2,35779.2,24043622.4,2013-02-01
WECC,Coal,2013,3,35779.2,26619724.8,2013-03-01
WECC,Coal,2013,4,35779.2,25761024.0,2013-04-01
WECC,Coal,2013,5,35779.2,26619724.8,2013-05-01
WECC,Coal,2013,6,35779.2,25761024.0,2013-06-01
WECC,Coal,2013,7,35779.2,26619724.8,2013-07-01
WECC,Coal,2013,8,35779.2,26619724.8,2013-08-01
WECC,Coal,2013,9,35779.2,25761024.0,2013-09-01
WECC,Coal,2013,10,35779.2,26619724.8,2013-10-01
WECC,Coal,2013,11,35779.2,25761024.0,2013-11-01
WECC,Coal,2013,12,35779.2,26619724.8,2013-12-01
WECC,Coal,2014,1,34949.6,26002502.4,2014-01-01
WECC,Coal,2014,2,34949.6,23486131.2,2014-02-01
WECC,Coal,2014,3,34949.6,26002502.4,2014-03-01
WECC,Coal,2014,4,34868.4,25105248.0,2014-04-01
WECC,Coal,2014,5,34868.4,25942089.6,2014-05-01
WECC,Coal,2014,6,34868.4,25105248.0,2014-06-01
WECC,Coal,2014,7,34868.4,25942089.6,2014-07-01
WECC,Coal,2014,8,34868.4,25942089.6,2014-08-01
WECC,Coal,2014,9,34868.4,25105248.0,2014-09-01
WECC,Coal,2014,10,34868.4,25942089.6,2014-10-01
WECC,Coal,2014,11,34722.2,24999984.0,2014-11-01
WECC,Coal,2014,12,34684.0,25804896.0,2014-12-01
WECC,Coal,2015,1,34342.0,25550448.0,2015-01-01
WECC,Coal,2015,2,34342.0,23077824.0,2015-02-01
WECC,Coal,2015,3,34342.0,25550448.0,2015-03-01
WECC,Coal,2015,4,34169.2,24601824.0,2015-04-01
WECC,Coal,2015,5,33980.6,25281566.4,2015-05-01
WECC,Coal,2015,6,33980.6,24466032.0,2015-06-01
WECC,Coal,2015,7,33980.6,25281566.4,2015-07-01
WECC,Coal,2015,8,33980.6,25281566.4,2015-08-01
WECC,Coal,2015,9,33810.1,24343272.0,2015-09-01
WECC,Coal,2015,10,33810.1,25154714.4,2015-10-01
WECC,Coal,2015,11,33810.1,24343272.0,2015-11-01
WECC,Coal,2015,12,33521.2,24939772.8,2015-12-01
WECC,Coal,2016,1,33521.2,24939772.8,2016-01-01
WECC,Coal,2016,2,33521.2,23330755.2,2016-02-01
WECC,Coal,2016,3,33521.2,24939772.8,2016-03-01
WECC,Coal,2016,4,33521.2,24135264.0,2016-04-01
WECC,Coal,2016,5,33521.2,24939772.8,2016-05-01
WECC,Coal,2016,6,33521.2,24135264.0,2016-06-01
WECC,Coal,2016,7,33521.2,24939772.8,2016-07-01
WECC,Coal,2016,8,33521.2,24939772.8,2016-08-01
WECC,Coal,2016,9,33521.2,24135264.0,2016-09-01
WECC,Coal,2016,10,33521.2,24939772.8,2016-10-01
WECC,Coal,2016,11,33421.2,24063264.0,2016-11-01
WECC,Coal,2016,12,33421.2,24865372.8,2016-12-01
WECC,Coal,2017,1,33371.2,24828172.8,2017-01-01
WECC,Coal,2017,2,33367.5,22422960.0,2017-02-01
WECC,Coal,2017,3,33367.5,24825420.0,2017-03-01
WECC,Coal,2017,4,33072.7,23812344.0,2017-04-01
WECC,Coal,2017,5,33072.7,24606088.8,2017-05-01
WECC,Coal,2017,6,33072.7,23812344.0,2017-06-01
WECC,Coal,2017,7,33072.7,24606088.8,2017-07-01
WECC,Coal,2017,8,33072.7,24606088.8,2017-08-01
WECC,Coal,2017,9,33072.7,23812344.0,2017-09-01
WECC,Coal,2017,10,32881.0,24463464.0,2017-10-01
WECC,Coal,2017,11,32881.0,23674320.0,2017-11-01
WECC,Coal,2017,12,32881.0,24463464.0,2017-12-01
WECC,Hydro,2001,1,54569.5,40599708.0,2001-01-01
WECC,Hydro,2001,2,54569.5,36670704.0,2001-02-01
WECC,Hydro,2001,3,54569.5,40599708.0,2001-03-01
WECC,Hydro,2001,4,54569.5,39290040.0,2001-04-01
WECC,Hydro,2001,5,54582.7,40609528.8,2001-05-01
WECC,Hydro,2001,6,54582.7,39299544.0,2001-06-01
WECC,Hydro,2001,7,54582.7,40609528.8,2001-07-01
WECC,Hydro,2001,8,54582.7,40609528.8,2001-08-01
WECC,Hydro,2001,9,54582.7,39299544.0,2001-09-01
WECC,Hydro,2001,10,54582.7,40609528.8,2001-10-01
WECC,Hydro,2001,11,54582.7,39299544.0,2001-11-01
WECC,Hydro,2001,12,54609.1,40629170.4,2001-12-01
WECC,Hydro,2002,1,54609.1,40629170.4,2002-01-01
WECC,Hydro,2002,2,54609.1,36697315.2,2002-02-01
WECC,Hydro,2002,3,54609.1,40629170.4,2002-03-01
WECC,Hydro,2002,4,54609.1,39318552.0,2002-04-01
WECC,Hydro,2002,5,54610.6,40630286.4,2002-05-01
WECC,Hydro,2002,6,54610.6,39319632.0,2002-06-01
WECC,Hydro,2002,7,54610.6,40630286.4,2002-07-01
WECC,Hydro,2002,8,54610.6,40630286.4,2002-08-01
WECC,Hydro,2002,9,54610.6,39319632.0,2002-09-01
WECC,Hydro,2002,10,54610.6,40630286.4,2002-10-01
WECC,Hydro,2002,11,54610.6,39319632.0,2002-11-01
WECC,Hydro,2002,12,54610.6,40630286.4,2002-12-01
WECC,Hydro,2003,1,54610.6,40630286.4,2003-01-01
WECC,Hydro,2003,2,54610.6,36698323.2,2003-02-01
WECC,Hydro,2003,3,54610.6,40630286.4,2003-03-01
WECC,Hydro,2003,4,54610.6,39319632.0,2003-04-01
WECC,Hydro,2003,5,54610.6,40630286.4,2003-05-01
WECC,Hydro,2003,6,54610.6,39319632.0,2003-06-01
WECC,Hydro,2003,7,54610.6,40630286.4,2003-07-01
WECC,Hydro,2003,8,54610.6,40630286.4,2003-08-01
WECC,Hydro,2003,9,54610.6,39319632.0,2003-09-01
WECC,Hydro,2003,10,54610.6,40630286.4,2003-10-01
WECC,Hydro,2003,11,54602.9,39314088.0,2003-11-01
WECC,Hydro,2003,12,54602.9,40624557.6,2003-12-01
WECC,Hydro,2004,1,54602.9,40624557.6,2004-01-01
WECC,Hydro,2004,2,54536.4,37957334.4,2004-02-01
WECC,Hydro,2004,3,54536.4,40575081.6,2004-03-01
WECC,Hydro,2004,4,54536.4,39266208.0,2004-04-01
WECC,Hydro,2004,5,54536.4,40575081.6,2004-05-01
WECC,Hydro,2004,6,54547.2,39273984.0,2004-06-01
WECC,Hydro,2004,7,54545.7,40582000.8,2004-07-01
WECC,Hydro,2004,8,54545.7,40582000.8,2004-08-01
WECC,Hydro,2004,9,54545.7,39272904.0,2004-09-01
WECC,Hydro,2004,10,54545.7,40582000.8,2004-10-01
WECC,Hydro,2004,11,54545.7,39272904.0,2004-11-01
WECC,Hydro,2004,12,54545.7,40582000.8,2004-12-01
WECC,Hydro,2005,1,54545.7,40582000.8,2005-01-01
WECC,Hydro,2005,2,54545.7,36654710.4,2005-02-01
WECC,Hydro,2005,3,54545.7,40582000.8,2005-03-01
WECC,Hydro,2005,4,54545.7,39272904.0,2005-04-01
WECC,Hydro,2005,5,54545.7,40582000.8,2005-05-01
WECC,Hydro,2005,6,54545.7,39272904.0,2005-06-01
WECC,Hydro,2005,7,54538.7,40576792.8,2005-07-01
WECC,Hydro,2005,8,54538.7,40576792.8,2005-08-01
WECC,Hydro,2005,9,54538.7,39267864.0,2005-09-01
WECC,Hydro,2005,10,54538.7,40576792.8,2005-10-01
WECC,Hydro,2005,11,54538.7,39267864.0,2005-11-01
WECC,Hydro,2005,12,54538.7,40576792.8,2005-12-01
WECC,Hydro,2006,1,54538.7,40576792.8,2006-01-01
WECC,Hydro,2006,2,54538.7,36650006.4,2006-02-01
WECC,Hydro,2006,3,54539.7,40577536.8,2006-03-01
WECC,Hydro,2006,4,54539.7,39268584.0,2006-04-01
WECC,Hydro,2006,5,54539.7,40577536.8,2006-05-01
WECC,Hydro,2006,6,54538.6,39267792.0,2006-06-01
WECC,Hydro,2006,7,54538.6,40576718.4,2006-07-01
WECC,Hydro,2006,8,54538.6,40576718.4,2006-08-01
WECC,Hydro,2006,9,54552.4,39277728.0,2006-09-01
WECC,Hydro,2006,10,54552.4,40586985.6,2006-10-01
WECC,Hydro,2006,11,54552.4,39277728.0,2006-11-01
WECC,Hydro,2006,12,54552.4,40586985.6,2006-12-01
WECC,Hydro,2007,1,54549.5,40584828.0,2007-01-01
WECC,Hydro,2007,2,54549.5,36657264.0,2007-02-01
WECC,Hydro,2007,3,54543.5,40580364.0,2007-03-01
WECC,Hydro,2007,4,54543.5,39271320.0,2007-04-01
WECC,Hydro,2007,5,54543.5,40580364.0,2007-05-01
WECC,Hydro,2007,6,54543.5,39271320.0,2007-06-01
WECC,Hydro,2007,7,54543.5,40580364.0,2007-07-01
WECC,Hydro,2007,8,54551.3,40586167.2,2007-08-01
WECC,Hydro,2007,9,54551.3,39276936.0,2007-09-01
WECC,Hydro,2007,10,54551.3,40586167.2,2007-10-01
WECC,Hydro,2007,11,54551.3,39276936.0,2007-11-01
WECC,Hydro,2007,12,54551.3,40586167.2,2007-12-01
WECC,Hydro,2008,1,54544.8,40581331.2,2008-01-01
WECC,Hydro,2008,2,54544.8,37963180.8,2008-02-01
WECC,Hydro,2008,3,54544.8,40581331.2,2008-03-01
WECC,Hydro,2008,4,54544.8,39272256.0,2008-04-01
WECC,Hydro,2008,5,54544.8,40581331.2,2008-05-01
WECC,Hydro,2008,6,54524.0,39257280.0,2008-06-01
WECC,Hydro,2008,7,54524.0,40565856.0,2008-07-01
WECC,Hydro,2008,8,54524.0,40565856.0,2008-08-01
WECC,Hydro,2008,9,54524.0,39257280.0,2008-09-01
WECC,Hydro,2008,10,54524.0,40565856.0,2008-10-01
WECC,Hydro,2008,11,54524.0,39257280.0,2008-11-01
WECC,Hydro,2008,12,54524.0,40565856.0,2008-12-01
WECC,Hydro,2009,1,54524.0,40565856.0,2009-01-01
WECC,Hydro,2009,2,54524.0,36640128.0,2009-02-01
WECC,Hydro,2009,3,54524.0,40565856.0,2009-03-01
WECC,Hydro,2009,4,54524.8,39257856.0,2009-04-01
WECC,Hydro,2009,5,54524.8,40566451.2,2009-05-01
WECC,Hydro,2009,6,54524.8,39257856.0,2009-06-01
WECC,Hydro,2009,7,54524.8,40566451.2,2009-07-01
WECC,Hydro,2009,8,54524.8,40566451.2,2009-08-01
WECC,Hydro,2009,9,54524.8,39257856.0,2009-09-01
WECC,Hydro,2009,10,54524.8,40566451.2,2009-10-01
WECC,Hydro,2009,11,54514.9,39250728.0,2009-11-01
WECC,Hydro,2009,12,54514.9,40559085.6,2009-12-01
WECC,Hydro,2010,1,54514.9,40559085.6,2010-01-01
WECC,Hydro,2010,2,54515.0,36634080.0,2010-02-01
WECC,Hydro,2010,3,54514.0,40558416.0,2010-03-01
WECC,Hydro,2010,4,54529.0,39260880.0,2010-04-01
WECC,Hydro,2010,5,54523.4,40565409.6,2010-05-01
WECC,Hydro,2010,6,54523.4,39256848.0,2010-06-01
WECC,Hydro,2010,7,54409.8,40480891.2,2010-07-01
WECC,Hydro,2010,8,54409.8,40480891.2,2010-08-01
WECC,Hydro,2010,9,54409.8,39175056.0,2010-09-01
WECC,Hydro,2010,10,54414.8,40484611.2,2010-10-01
WECC,Hydro,2010,11,54414.8,39178656.0,2010-11-01
WECC,Hydro,2010,12,54415.1,40484834.4,2010-12-01
WECC,Hydro,2011,1,54415.1,40484834.4,2011-01-01
WECC,Hydro,2011,2,54415.1,36566947.2,2011-02-01
WECC,Hydro,2011,3,54415.1,40484834.4,2011-03-01
WECC,Hydro,2011,4,54537.1,39266712.0,2011-04-01
WECC,Hydro,2011,5,54436.3,40500607.2,2011-05-01
WECC,Hydro,2011,6,54444.0,39199680.0,2011-06-01
WECC,Hydro,2011,7,54420.4,40488777.6,2011-07-01
WECC,Hydro,2011,8,54418.3,40487215.2,2011-08-01
WECC,Hydro,2011,9,54418.3,39181176.0,2011-09-01
WECC,Hydro,2011,10,54418.3,40487215.2,2011-10-01
WECC,Hydro,2011,11,54412.1,39176712.0,2011-11-01
WECC,Hydro,2011,12,54412.1,40482602.4,2011-12-01
WECC,Hydro,2012,1,54412.1,40482602.4,2012-01-01
WECC,Hydro,2012,2,54534.1,37955733.6,2012-02-01
WECC,Hydro,2012,3,54437.5,40501500.0,2012-03-01
WECC,Hydro,2012,4,54437.5,39195000.0,2012-04-01
WECC,Hydro,2012,5,54438.6,40502318.4,2012-05-01
WECC,Hydro,2012,6,54441.2,39197664.0,2012-06-01
WECC,Hydro,2012,7,54441.2,40504252.8,2012-07-01
WECC,Hydro,2012,8,54483.2,40535500.8,2012-08-01
WECC,Hydro,2012,9,54483.7,39228264.0,2012-09-01
WECC,Hydro,2012,10,54473.7,40528432.8,2012-10-01
WECC,Hydro,2012,11,54473.7,39221064.0,2012-11-01
WECC,Hydro,2012,12,54595.7,40619200.8,2012-12-01
WECC,Hydro,2013,1,54491.9,40541973.6,2013-01-01
WECC,Hydro,2013,2,54505.2,36627494.4,2013-02-01
WECC,Hydro,2013,3,54569.8,40599931.2,2013-03-01
WECC,Hydro,2013,4,54570.9,39291048.0,2013-04-01
WECC,Hydro,2013,5,54523.0,40565112.0,2013-05-01
WECC,Hydro,2013,6,54532.0,39263040.0,2013-06-01
WECC,Hydro,2013,7,54562.4,40594425.6,2013-07-01
WECC,Hydro,2013,8,54571.7,40601344.8,2013-08-01
WECC,Hydro,2013,9,54571.7,39291624.0,2013-09-01
WECC,Hydro,2013,10,54693.7,40692112.8,2013-10-01
WECC,Hydro,2013,11,54589.9,39304728.0,2013-11-01
WECC,Hydro,2013,12,54589.9,40614885.6,2013-12-01
WECC,Hydro,2014,1,54589.9,40614885.6,2014-01-01
WECC,Hydro,2014,2,54589.9,36684412.8,2014-02-01
WECC,Hydro,2014,3,54589.9,40614885.6,2014-03-01
WECC,Hydro,2014,4,54597.9,39310488.0,2014-04-01
WECC,Hydro,2014,5,54600.3,40622623.2,2014-05-01
WECC,Hydro,2014,6,54731.0,39406320.0,2014-06-01
WECC,Hydro,2014,7,54731.0,40719864.0,2014-07-01
WECC,Hydro,2014,8,54731.0,40719864.0,2014-08-01
WECC,Hydro,2014,9,54627.2,39331584.0,2014-09-01
WECC,Hydro,2014,10,54627.2,40642636.8,2014-10-01
WECC,Hydro,2014,11,54628.7,39332664.0,2014-11-01
WECC,Hydro,2014,12,54628.7,40643752.8,2014-12-01
WECC,Hydro,2015,1,54628.7,40643752.8,2015-01-01
WECC,Hydro,2015,2,54628.7,36710486.4,2015-02-01
WECC,Hydro,2015,3,54628.7,40643752.8,2015-03-01
WECC,Hydro,2015,4,54628.7,39332664.0,2015-04-01
WECC,Hydro,2015,5,54631.7,40645984.8,2015-05-01
WECC,Hydro,2015,6,54753.7,39422664.0,2015-06-01
WECC,Hydro,2015,7,54750.7,40734520.8,2015-07-01
WECC,Hydro,2015,8,54750.7,40734520.8,2015-08-01
WECC,Hydro,2015,9,54649.5,39347640.0,2015-09-01
WECC,Hydro,2015,10,54649.5,40659228.0,2015-10-01
WECC,Hydro,2015,11,54649.5,39347640.0,2015-11-01
WECC,Hydro,2015,12,54649.5,40659228.0,2015-12-01
WECC,Hydro,2016,1,54649.5,40659228.0,2016-01-01
WECC,Hydro,2016,2,54649.5,38036052.0,2016-02-01
WECC,Hydro,2016,3,54649.5,40659228.0,2016-03-01
WECC,Hydro,2016,4,54649.5,39347640.0,2016-04-01
WECC,Hydro,2016,5,54650.7,40660120.8,2016-05-01
WECC,Hydro,2016,6,54650.7,39348504.0,2016-06-01
WECC,Hydro,2016,7,54772.7,40750888.8,2016-07-01
WECC,Hydro,2016,8,54772.7,40750888.8,2016-08-01
